,city,payment,seller,estimated_delivery,state,rating,customer,order
1280,campinas,credit card,7.0,2018-03-26 12:00:00,sp,nan,14850.0,14850.0
1281,unknown,no_info,1.0,nan,rj,3.5,52377.0,52377.0
1282,unknown,other,5.0,nones,SP,1.0,44462.0,44462.0
1283,unknown,other,3.0,2018-08-17 12:00:00,valores em falta,2.0,41025.0,41025.0
1284,RIO DE JANEIRO,CREDIT CARD,5.0,2017-12-26 12:00:00,RJ,5.0,5966.0,5966.0
1285,sao paulo,other,3.0,2018-05-30,sp,1.5,61039.0,61039.0
1286,pelotas,credit card,17.0,2018-06-05 12:00:00,RS,1.0,14944.0,14944.0
1287,UNKNOWN,CREDIT CARD,20.0,NAN,MG,1.0,25575.0,25575.0
1288,unknown,credit card,0.0,valores em falta,sp,1.0,51058.0,51058.0
1289,rio de janeiro,credit card,23.0,2018-01-08 12:00:00,rj,1.0,20610.0,20610.0
1290,RIO DE JANEIRO,CREDIT CARD,17.0,2017-08-11,RJ,5.0,38213.0,38213.0
1291,contagem,credit card,5.0,nan,mg,1.5,61263.0,61263.0
1292,UNKNOWN,CREDIT CARD,8.0,2017-09-26 12:00:00,MG,1.0,23966.0,23966.0
1293,unknown,credit card,12.0,2018-08-02,mg,2.0,50565.0,50565.0
1294,unknown,credit card,17.0,2018-02-01 12:00:00,mg,2.0,18357.0,18357.0
1295,belo horizonte,other,1.0,nan,mg,4.0,18.0,18.0
1296,sao paulo,nan,2.0,no_info,no_info,n/a,28466.0,28466.0
1297,unknown,credit card,3.0,2017-12-05,PR,2.5,27054.0,27054.0
1298,N/A,VALORES EM FALTA,3.0,NAN,NO_INFO,VALORES EM FALTA,28871.0,28871.0
1299,sao paulo,credit card,22.0,2018-07-18,sp,2.5,34629.0,34629.0
1300,unknown,other,11.0,2018-07-30 12:00:00,RJ,3.0,30402.0,30402.0
1301,UNKNOWN,CREDIT CARD,9.0,2017-07-28 12:00:00,SP,2.5,62543.0,62543.0
1302,unknown,credit card,22.0,2017-09-25 12:00:00,sp,2.5,40455.0,40455.0
1303,sao paulo,other,23.0,2018-05-03 12:00:00,sp,3.0,53723.0,53723.0
1304,sao paulo,credit card,19.0,2018-04-12 12:00:00,SP,1.0,18682.0,18682.0
1305,RIO DE JANEIRO,CREDIT CARD,14.0,2018-01-16 12:00:00,RJ,1.5,3232.0,3232.0
1306,unknown,credit card,10.0,nones,sp,3.0,14001.0,14001.0
1307,N/A,CREDIT CARD,3.0,2018-07-11,SP,3.0,45340.0,45340.0
1308,unknown,nan,15.0,n/a,no_info,valores em falta,19801.0,19801.0
1309,no_info,credit card,14.0,2017-08-15,sp,3.0,37623.0,37623.0
1310,unknown,other,1.0,2018-02-26 12:00:00,PR,2.0,26031.0,26031.0
1311,CONTAGEM,CREDIT CARD,5.0,NAN,MG,1.5,61263.0,61263.0
1312,sao paulo,credit card,5.0,2018-07-25 12:00:00,sp,1.0,55669.0,55669.0
1313,unknown,credit card,7.0,2017-09-12,rs,4.5,45984.0,45984.0
1314,sao paulo,credit card,3.0,2017-09-15 12:00:00,SP,4.0,44361.0,44361.0
1315,UNKNOWN,CREDIT CARD,17.0,2017-12-29 12:00:00,MG,2.5,15240.0,15240.0
1316,sao paulo,credit card,7.0,2018-04-25,sp,3.5,53993.0,53993.0
1317,UNKNOWN,OTHER,9.0,2018-07-25 12:00:00,SP,2.0,19422.0,19422.0
1318,unknown,credit card,11.0,2017-03-20 12:00:00,SP,3.5,39702.0,39702.0
1319,rio de janeiro,credit card,8.0,n/a,rj,5.0,59724.0,59724.0
1320,unknown,credit card,5.0,2017-11-13 12:00:00,pr,1.0,11068.0,11068.0
1321,nan,other,17.0,2018-08-14 12:00:00,rs,3.0,7778.0,7778.0
1322,porto alegre,credit card,13.0,2018-01-11 12:00:00,rs,1.0,11277.0,11277.0
1323,unknown,credit card,5.0,2017-11-27,sp,2.0,33165.0,33165.0
1324,unknown,other,6.0,2018-05-24,SP,1.0,31798.0,31798.0
1325,unknown,credit card,19.0,2017-06-12 12:00:00,sp,4.0,21547.0,21547.0
1326,UNKNOWN,NONES,11.0,2017-05-10,SP,4.5,54997.0,54997.0
1327,sao paulo,other,13.0,2018-07-25 12:00:00,sp,1.0,19824.0,19824.0
1328,unknown,credit card,19.0,2017-06-01,SP,1.0,38399.0,38399.0
1329,UNKNOWN,CREDIT CARD,21.0,2018-08-31 12:00:00,SP,2.5,55086.0,55086.0
1330,rio de janeiro,credit card,16.0,n/a,rj,no_info,17585.0,17585.0
1331,unknown,other,0.0,2018-06-20 12:00:00,rs,3.0,20813.0,20813.0
1332,unknown,credit card,17.0,2018-03-06 12:00:00,sp,2.0,30823.0,30823.0
1333,UNKNOWN,OTHER,10.0,2017-10-26,SP,1.0,62881.0,62881.0
1334,unknown,credit card,3.0,2017-09-28 12:00:00,sp,1.0,61250.0,61250.0
1335,sao goncalo,credit card,7.0,nan,rj,5.0,39984.0,39984.0
1336,unknown,no_info,20.0,2017-12-14 12:00:00,sp,3.0,17659.0,17659.0
1337,unknown,credit card,17.0,2018-03-07,SP,3.5,54830.0,54830.0
1338,UNKNOWN,OTHER,24.0,2017-07-11 12:00:00,SP,1.0,20268.0,20268.0
1339,unknown,other,22.0,2018-01-08 12:00:00,SP,3.0,6844.0,6844.0
1340,UNKNOWN,CREDIT CARD,10.0,NONES,MG,2.0,37192.0,37192.0
1341,rio de janeiro,credit card,1.0,2017-11-08 12:00:00,rj,1.0,4955.0,4955.0
1342,rio de janeiro,credit card,12.0,2017-06-01 12:00:00,rj,5.0,42630.0,42630.0
1343,unknown,nones,3.0,2018-01-24 12:00:00,nones,1.5,17862.0,17862.0
1344,sao paulo,credit card,9.0,2018-07-17,sp,3.5,49877.0,49877.0
1345,SAO PAULO,CREDIT CARD,3.0,VALORES EM FALTA,SP,2.0,23268.0,23268.0
1346,SAO PAULO,CREDIT CARD,17.0,2017-11-27,SP,4.0,39908.0,39908.0
1347,unknown,credit card,8.0,2017-06-09,mg,2.0,10489.0,10489.0
1348,RIO DE JANEIRO,CREDIT CARD,11.0,2017-08-08,RJ,1.0,38851.0,38851.0
1349,sao paulo,credit card,6.0,2018-08-27 12:00:00,SP,1.0,35166.0,35166.0
1350,UNKNOWN,CREDIT CARD,24.0,2018-03-05 12:00:00,SP,3.0,63030.0,63030.0
1351,VALORES EM FALTA,CREDIT CARD,4.0,2017-12-22,RJ,4.5,56445.0,56445.0
1352,unknown,credit card,5.0,no_info,sp,1.0,40510.0,40510.0
1353,santo andre,credit card,19.0,nan,nones,nones,17071.0,17071.0
1354,sao paulo,other,10.0,n/a,sp,2.5,51495.0,51495.0
1355,UNKNOWN,CREDIT CARD,17.0,2018-01-18 12:00:00,SP,3.5,7106.0,7106.0
1356,unknown,credit card,10.0,2018-07-27,SP,2.5,29571.0,29571.0
1357,sao paulo,credit card,8.0,2018-07-05 12:00:00,n/a,1.0,20727.0,20727.0
1358,UNKNOWN,CREDIT CARD,10.0,2017-10-27,MG,2.0,60620.0,60620.0
1359,unknown,credit card,10.0,2017-03-03,mg,2.0,2221.0,2221.0
1360,PORTO ALEGRE,CREDIT CARD,20.0,2018-06-19 12:00:00,RS,5.0,54614.0,54614.0
1361,rio de janeiro,credit card,5.0,2017-10-27 12:00:00,rj,5.0,40730.0,40730.0
1362,unknown,credit card,1.0,2017-08-02 12:00:00,sp,2.5,29176.0,29176.0
1363,CAMPINAS,CREDIT CARD,1.0,2018-03-20 12:00:00,SP,1.0,1659.0,1659.0
1364,unknown,credit card,23.0,2017-12-06,SP,3.0,50144.0,50144.0
1365,sao paulo,credit card,1.0,2017-09-14,sp,1.5,38983.0,38983.0
1366,SAO PAULO,OTHER,1.0,2018-07-25 12:00:00,SP,3.0,29299.0,29299.0
1367,SAO PAULO,CREDIT CARD,11.0,2017-02-20 12:00:00,SP,2.0,51603.0,51603.0
1368,sao paulo,credit card,19.0,2018-04-12 12:00:00,sp,1.0,18682.0,18682.0
1369,unknown,credit card,3.0,nan,RJ,3.5,57421.0,57421.0
1370,sao paulo,credit card,16.0,2017-12-29 12:00:00,sp,4.0,23356.0,23356.0
1371,unknown,credit card,12.0,2017-06-08,mg,3.0,42255.0,42255.0
1372,SAO PAULO,OTHER,4.0,2018-06-20,SP,2.5,11451.0,11451.0
1373,unknown,credit card,5.0,2018-03-28,rs,1.0,32516.0,32516.0
1374,belo horizonte,credit card,12.0,2018-07-04 12:00:00,mg,3.5,42827.0,42827.0
1375,guarulhos,other,8.0,2018-05-08 12:00:00,sp,1.0,45760.0,45760.0
1376,unknown,credit card,20.0,n/a,mg,1.0,25575.0,25575.0
1377,unknown,other,3.0,2018-07-30,MG,1.0,20980.0,20980.0
1378,SAO PAULO,CREDIT CARD,19.0,2017-04-26 12:00:00,SP,4.5,39505.0,39505.0
1379,RIO DE JANEIRO,CREDIT CARD,7.0,2018-06-20,RJ,5.0,37364.0,37364.0
1380,unknown,credit card,21.0,2018-04-06 12:00:00,sp,2.5,5266.0,5266.0
1381,sao paulo,credit card,8.0,no_info,sp,1.0,53243.0,53243.0
1382,SAO PAULO,OTHER,10.0,N/A,SP,2.5,51495.0,51495.0
1383,rio de janeiro,credit card,10.0,2018-03-07,rj,5.0,42432.0,42432.0
1384,rio de janeiro,other,7.0,2018-05-11 12:00:00,rj,3.0,13105.0,13105.0
1385,santa maria,credit card,14.0,2017-07-11 12:00:00,rs,1.0,5113.0,5113.0
1386,n/a,n/a,10.0,no_info,n/a,no_info,62618.0,62618.0
1387,UNKNOWN,CREDIT CARD,22.0,2017-12-14 12:00:00,SP,1.5,53223.0,53223.0
1388,RIO DE JANEIRO,CREDIT CARD,7.0,2017-04-26,RJ,5.0,15864.0,15864.0
1389,unknown,credit card,23.0,2018-01-23 12:00:00,rj,4.5,2315.0,2315.0
1390,unknown,credit card,13.0,2018-03-16,sp,1.5,25443.0,25443.0
1391,unknown,credit card,5.0,2018-01-31,RJ,1.0,51883.0,51883.0
1392,rio de janeiro,credit card,17.0,2018-10-04 12:00:00,nan,4.0,36200.0,36200.0
1393,rio de janeiro,credit card,5.0,nan,rj,5.0,43932.0,43932.0
1394,UNKNOWN,CREDIT CARD,21.0,2018-08-27 12:00:00,SP,2.0,1212.0,1212.0
1395,unknown,credit card,2.0,2018-05-08 12:00:00,sp,1.0,43971.0,43971.0
1396,campinas,credit card,21.0,nan,sp,4.5,62254.0,62254.0
1397,unknown,credit card,7.0,valores em falta,MG,2.0,57216.0,57216.0
1398,unknown,credit card,2.0,2017-07-14 12:00:00,sp,3.5,49465.0,49465.0
1399,unknown,credit card,7.0,2018-07-12,sp,2.0,22071.0,22071.0
1400,CONTAGEM,NAN,23.0,2018-04-12 12:00:00,MG,4.0,18278.0,18278.0
1401,londrina,credit card,10.0,2018-08-06,pr,1.0,20846.0,20846.0
1402,unknown,credit card,17.0,2018-03-01,sp,1.5,23323.0,23323.0
1403,unknown,credit card,0.0,2017-09-11 12:00:00,SP,3.0,39311.0,39311.0
1404,rio de janeiro,credit card,13.0,2018-08-17 12:00:00,RJ,5.0,56800.0,56800.0
1405,pelotas,other,1.0,nan,rs,4.0,45344.0,45344.0
1406,unknown,credit card,22.0,nan,sp,4.0,30683.0,30683.0
1407,sao paulo,credit card,7.0,2017-05-31 12:00:00,SP,1.0,33043.0,33043.0
1408,sao paulo,credit card,7.0,2018-07-17 12:00:00,SP,4.0,62328.0,62328.0
1409,canoas,credit card,22.0,2018-07-23 12:00:00,rs,5.0,55432.0,55432.0
1410,unknown,credit card,0.0,2018-09-06 12:00:00,RJ,4.5,6553.0,6553.0
1411,rio de janeiro,credit card,21.0,2018-07-26,rj,1.0,56210.0,56210.0
1412,RIO DE JANEIRO,CREDIT CARD,8.0,N/A,RJ,4.5,4637.0,4637.0
1413,rio de janeiro,credit card,21.0,2017-08-29,rj,1.5,53941.0,53941.0
1414,UNKNOWN,CREDIT CARD,21.0,2017-05-11 12:00:00,SP,3.0,44725.0,44725.0
1415,unknown,other,20.0,2018-08-09 12:00:00,sp,1.0,41447.0,41447.0
1416,nones,valores em falta,3.0,2018-04-16,n/a,1.0,55998.0,55998.0
1417,UNKNOWN,NONES,7.0,2018-07-13 12:00:00,RJ,4.5,41834.0,41834.0
1418,unknown,credit card,7.0,2017-11-16 12:00:00,rj,4.0,25915.0,25915.0
1419,RIO DE JANEIRO,OTHER,5.0,NAN,RJ,4.5,46669.0,46669.0
1420,sao paulo,credit card,0.0,nan,sp,1.0,54406.0,54406.0
1421,nones,no_info,7.0,nones,valores em falta,no_info,46058.0,46058.0
1422,UNKNOWN,CREDIT CARD,9.0,2018-04-09 12:00:00,SP,1.5,9301.0,9301.0
1423,unknown,credit card,8.0,2017-08-03,rj,4.0,63422.0,63422.0
1424,SAO PAULO,CREDIT CARD,9.0,2018-08-31 12:00:00,SP,2.0,52769.0,52769.0
1425,unknown,credit card,0.0,2017-10-23 12:00:00,MG,1.0,17229.0,17229.0
1426,campinas,credit card,16.0,2018-05-10 12:00:00,sp,3.5,59276.0,59276.0
1427,unknown,credit card,16.0,2017-11-27 12:00:00,mg,2.0,41086.0,41086.0
1428,rio de janeiro,credit card,10.0,n/a,rj,4.5,8572.0,8572.0
1429,sao paulo,credit card,10.0,2018-05-17 12:00:00,sp,4.0,2083.0,2083.0
1430,SANTO ANDRE,CREDIT CARD,16.0,2017-10-19,SP,3.0,23194.0,23194.0
1431,sao paulo,credit card,22.0,2017-04-10,sp,4.5,41219.0,41219.0
1432,unknown,credit card,9.0,no_info,SP,3.0,22286.0,22286.0
1433,sao paulo,credit card,5.0,2018-01-26 12:00:00,SP,3.5,1003.0,1003.0
1434,sao goncalo,credit card,13.0,2018-02-19 12:00:00,rj,1.0,37692.0,37692.0
1435,unknown,credit card,7.0,2017-03-10 12:00:00,SP,3.5,52348.0,52348.0
1436,curitiba,other,0.0,2017-09-11 12:00:00,PR,3.0,35479.0,35479.0
1437,unknown,credit card,3.0,2018-03-12 12:00:00,SP,1.0,16446.0,16446.0
1438,sao paulo,credit card,3.0,2018-07-11,SP,3.0,45340.0,45340.0
1439,sao paulo,credit card,17.0,2017-10-31 12:00:00,sp,4.5,20587.0,20587.0
1440,unknown,credit card,8.0,2018-03-12 12:00:00,rj,3.5,16693.0,16693.0
1441,sao paulo,valores em falta,19.0,valores em falta,sp,n/a,39505.0,39505.0
1442,unknown,other,15.0,valores em falta,no_info,1.5,54240.0,54240.0
1443,unknown,credit card,5.0,2017-04-20 12:00:00,sp,1.0,52572.0,52572.0
1444,unknown,credit card,21.0,2018-08-30 12:00:00,MG,3.5,33623.0,33623.0
1445,juiz de fora,credit card,8.0,2018-09-10,mg,1.0,61033.0,61033.0
1446,UNKNOWN,CREDIT CARD,7.0,2018-01-12 12:00:00,MG,2.0,57669.0,57669.0
1447,unknown,other,16.0,2018-07-20 12:00:00,MG,3.5,4451.0,4451.0
1448,unknown,credit card,0.0,2018-01-22 12:00:00,sp,3.0,1718.0,1718.0
1449,SAO PAULO,CREDIT CARD,7.0,VALORES EM FALTA,SP,3.0,55148.0,55148.0
1450,BELO HORIZONTE,CREDIT CARD,9.0,2018-08-20 12:00:00,MG,2.5,26275.0,26275.0
1451,campinas,credit card,7.0,2018-05-18,sp,1.5,57038.0,57038.0
1452,santo andre,credit card,5.0,no_info,sp,4.0,22359.0,22359.0
1453,unknown,credit card,3.0,2018-05-21,sp,1.0,33392.0,33392.0
1454,NAN,NONES,14.0,NAN,SP,3.0,40543.0,40543.0
1455,belo horizonte,n/a,4.0,nones,MG,2.5,15837.0,15837.0
1456,rio de janeiro,other,10.0,2017-10-09,RJ,5.0,35814.0,35814.0
1457,sao paulo,credit card,9.0,2018-05-11 12:00:00,sp,2.0,25341.0,25341.0
1458,unknown,credit card,17.0,2017-10-05 12:00:00,sp,1.0,22480.0,22480.0
1459,GUARULHOS,CREDIT CARD,10.0,NONES,SP,3.5,11534.0,11534.0
1460,unknown,credit card,7.0,2017-05-11 12:00:00,MG,2.5,7382.0,7382.0
1461,unknown,credit card,5.0,2017-07-31 12:00:00,sp,2.0,50066.0,50066.0
1462,unknown,other,9.0,2018-06-21,pr,1.0,30407.0,30407.0
1463,unknown,credit card,3.0,2017-06-21 12:00:00,sp,3.0,47921.0,47921.0
1464,unknown,credit card,3.0,2018-03-09,sp,1.0,24691.0,24691.0
1465,unknown,other,3.0,2018-04-02,pr,3.0,31945.0,31945.0
1466,unknown,credit card,1.0,2018-07-16 12:00:00,rs,4.5,59081.0,59081.0
1467,UNKNOWN,CREDIT CARD,6.0,2017-09-18 12:00:00,SP,2.0,21365.0,21365.0
1468,UNKNOWN,CREDIT CARD,10.0,2017-10-27,MG,2.0,60620.0,60620.0
1469,n/a,other,13.0,2018-03-14 12:00:00,mg,2.0,25356.0,25356.0
1470,unknown,credit card,22.0,2017-03-15 12:00:00,SP,3.5,19827.0,19827.0
1471,unknown,credit card,2.0,2018-02-20 12:00:00,SP,3.5,32914.0,32914.0
1472,contagem,credit card,7.0,nan,mg,3.0,5372.0,5372.0
1473,maringa,credit card,3.0,2018-06-07,PR,1.5,55435.0,55435.0
1474,unknown,credit card,16.0,2017-12-05,rs,4.0,20544.0,20544.0
1475,RIO DE JANEIRO,CREDIT CARD,21.0,2017-07-18 12:00:00,RJ,5.0,13818.0,13818.0
1476,unknown,credit card,9.0,2017-03-13 12:00:00,pr,4.5,33376.0,33376.0
1477,unknown,credit card,11.0,2017-10-05 12:00:00,SP,2.0,32695.0,32695.0
1478,sao bernardo do campo,credit card,7.0,n/a,SP,4.0,46058.0,46058.0
1479,unknown,credit card,1.0,2018-08-06 12:00:00,sp,1.0,4269.0,4269.0
1480,unknown,other,0.0,2018-08-14,mg,2.0,37646.0,37646.0
1481,CAMPINAS,CREDIT CARD,10.0,2018-08-02 12:00:00,SP,4.5,42480.0,42480.0
1482,unknown,credit card,9.0,n/a,sp,3.0,44679.0,44679.0
1483,unknown,credit card,23.0,n/a,MG,2.5,52312.0,52312.0
1484,guarulhos,credit card,0.0,2018-06-01,SP,2.5,57048.0,57048.0
1485,UNKNOWN,CREDIT CARD,22.0,2018-04-20 12:00:00,SP,2.0,37892.0,37892.0
1486,unknown,nan,24.0,2018-04-10 12:00:00,mg,3.5,6102.0,6102.0
1487,unknown,credit card,9.0,2017-12-22,sp,1.5,54428.0,54428.0
1488,unknown,credit card,16.0,2018-02-19,SP,1.0,8343.0,8343.0
1489,sao paulo,other,10.0,2018-07-05 12:00:00,sp,2.0,15665.0,15665.0
1490,VALORES EM FALTA,NONES,1.0,VALORES EM FALTA,NO_INFO,NONES,51885.0,51885.0
1491,BELO HORIZONTE,CREDIT CARD,17.0,2018-06-28,MG,1.0,47429.0,47429.0
1492,SAO PAULO,CREDIT CARD,0.0,2018-09-05,SP,1.0,29507.0,29507.0
1493,unknown,other,11.0,2017-07-19 12:00:00,sp,1.0,40059.0,40059.0
1494,unknown,other,9.0,2018-04-18 12:00:00,sp,1.0,19509.0,19509.0
1495,unknown,credit card,6.0,2018-07-13,rs,4.5,57872.0,57872.0
1496,UNKNOWN,OTHER,10.0,2017-12-21 12:00:00,SP,2.5,46498.0,46498.0
1497,unknown,credit card,12.0,2017-09-26 12:00:00,mg,nones,21850.0,21850.0
1498,curitiba,other,8.0,2017-08-29 12:00:00,PR,1.5,13542.0,13542.0
1499,nan,credit card,7.0,2017-09-12,RS,4.5,45984.0,45984.0
1500,sao paulo,credit card,1.0,2018-08-08,sp,4.5,13497.0,13497.0
1501,UNKNOWN,OTHER,22.0,2018-04-10 12:00:00,PR,1.0,37400.0,37400.0
1502,n/a,n/a,5.0,no_info,no_info,5.0,56073.0,56073.0
1503,belo horizonte,credit card,1.0,2017-12-18,mg,4.0,19891.0,19891.0
1504,unknown,credit card,19.0,2018-04-26,sp,3.0,33984.0,33984.0
1505,unknown,credit card,24.0,2018-01-19 12:00:00,SP,2.0,9707.0,9707.0
1506,unknown,credit card,21.0,2018-05-28 12:00:00,sp,2.5,51053.0,51053.0
1507,SAO PAULO,CREDIT CARD,7.0,2018-03-29 12:00:00,SP,3.5,57734.0,57734.0
1508,uberaba,credit card,5.0,nones,mg,2.0,32521.0,32521.0
1509,SAO PAULO,CREDIT CARD,1.0,2018-08-08,SP,NO_INFO,13497.0,13497.0
1510,porto alegre,credit card,17.0,valores em falta,rs,1.0,51239.0,51239.0
1511,unknown,credit card,9.0,2018-04-09 12:00:00,sp,1.5,9301.0,9301.0
1512,unknown,credit card,5.0,2018-01-29 12:00:00,sp,1.0,51214.0,51214.0
1513,PORTO ALEGRE,OTHER,18.0,2017-11-27 12:00:00,RS,4.5,204.0,204.0
1514,UNKNOWN,CREDIT CARD,5.0,2017-07-31 12:00:00,SP,2.0,50066.0,50066.0
1515,sao bernardo do campo,credit card,5.0,2018-03-08 12:00:00,SP,1.0,39446.0,39446.0
1516,rio de janeiro,credit card,5.0,2018-05-24 12:00:00,rj,5.0,52132.0,52132.0
1517,sao paulo,credit card,5.0,2018-03-14 12:00:00,sp,3.0,61467.0,61467.0
1518,SAO PAULO,CREDIT CARD,4.0,NONES,SP,3.0,15069.0,15069.0
1519,unknown,other,3.0,2018-08-28,RJ,1.0,51520.0,51520.0
1520,unknown,credit card,14.0,2017-08-16 12:00:00,SP,3.0,40543.0,40543.0
1521,UNKNOWN,CREDIT CARD,3.0,2018-05-21,SP,1.0,33392.0,33392.0
1522,unknown,other,10.0,2017-11-08 12:00:00,mg,1.0,56937.0,56937.0
1523,campinas,credit card,10.0,2017-12-26,SP,3.0,15437.0,15437.0
1524,UNKNOWN,CREDIT CARD,22.0,2017-05-26,NONES,4.5,57166.0,57166.0
1525,RIO DE JANEIRO,CREDIT CARD,5.0,NAN,RJ,5.0,43932.0,43932.0
1526,unknown,credit card,19.0,2017-06-12 12:00:00,SP,4.0,21547.0,21547.0
1527,unknown,credit card,6.0,2018-02-19,rs,3.5,24958.0,24958.0
1528,unknown,credit card,5.0,2018-06-06,rj,1.5,31887.0,31887.0
1529,UNKNOWN,CREDIT CARD,16.0,2018-07-25,RJ,4.5,17528.0,17528.0
1530,unknown,other,8.0,2017-10-18 12:00:00,SP,2.5,5507.0,5507.0
1531,UNKNOWN,CREDIT CARD,0.0,2018-03-27,SP,2.0,21106.0,21106.0
1532,UNKNOWN,OTHER,17.0,2018-08-14 12:00:00,RS,3.0,7778.0,7778.0
1533,RIO DE JANEIRO,CREDIT CARD,0.0,2017-05-10 12:00:00,RJ,4.5,15880.0,15880.0
1534,sao paulo,other,1.0,nan,SP,1.0,43546.0,43546.0
1535,no_info,credit card,5.0,2018-08-23 12:00:00,RJ,5.0,56073.0,56073.0
1536,CONTAGEM,CREDIT CARD,7.0,NAN,MG,3.0,5372.0,5372.0
1537,UNKNOWN,OTHER,22.0,2018-07-13 12:00:00,RJ,4.5,39714.0,39714.0
1538,unknown,credit card,20.0,2017-12-14 12:00:00,rj,3.5,43044.0,43044.0
1539,rio de janeiro,credit card,3.0,2018-07-27 12:00:00,rj,5.0,18684.0,18684.0
1540,sao paulo,other,5.0,no_info,sp,1.0,52205.0,52205.0
1541,unknown,credit card,11.0,2018-01-03 12:00:00,SP,1.0,32076.0,32076.0
1542,campinas,credit card,19.0,2018-08-06 12:00:00,sp,3.0,16783.0,16783.0
1543,sao paulo,credit card,7.0,2018-01-04 12:00:00,SP,4.5,32465.0,32465.0
1544,CAMPINAS,OTHER,17.0,2018-08-20 12:00:00,SP,2.0,39409.0,39409.0
1545,unknown,credit card,3.0,2018-07-19 12:00:00,sp,3.0,48365.0,48365.0
1546,n/a,nones,1.0,no_info,no_info,n/a,57675.0,57675.0
1547,nan,valores em falta,17.0,nones,nones,nones,36200.0,36200.0
1548,unknown,other,5.0,nan,sp,1.0,44462.0,44462.0
1549,GUARULHOS,CREDIT CARD,3.0,2018-04-26,SP,4.5,3672.0,3672.0
1550,unknown,credit card,1.0,2018-08-10 12:00:00,mg,2.5,41040.0,41040.0
1551,UNKNOWN,CREDIT CARD,5.0,2017-11-13 12:00:00,PR,1.0,11068.0,11068.0
1552,UNKNOWN,CREDIT CARD,1.0,NAN,RJ,3.5,52377.0,52377.0
1553,sao paulo,credit card,16.0,2017-09-21 12:00:00,sp,3.5,12968.0,12968.0
1554,rio de janeiro,credit card,9.0,valores em falta,RJ,5.0,50383.0,50383.0
1555,RIO DE JANEIRO,N/A,5.0,NO_INFO,RJ,5.0,1925.0,1925.0
1556,unknown,credit card,1.0,2018-03-15 12:00:00,RJ,4.5,54025.0,54025.0
1557,UNKNOWN,CREDIT CARD,10.0,NO_INFO,VALORES EM FALTA,NO_INFO,20194.0,20194.0
1558,unknown,credit card,3.0,2017-10-23,rj,3.5,61946.0,61946.0
1559,RIO DE JANEIRO,CREDIT CARD,20.0,2018-03-05,RJ,1.0,8348.0,8348.0
1560,niteroi,credit card,12.0,2018-07-12,rj,5.0,26056.0,26056.0
1561,SAO PAULO,CREDIT CARD,20.0,2018-03-09 12:00:00,SP,4.0,58759.0,58759.0
1562,santo andre,credit card,17.0,2018-05-07 12:00:00,SP,4.0,16148.0,16148.0
1563,unknown,credit card,3.0,2017-12-26,SP,1.0,1351.0,1351.0
1564,juiz de fora,credit card,7.0,2017-09-15 12:00:00,mg,4.5,6389.0,6389.0
1565,sao paulo,credit card,3.0,2018-05-25 12:00:00,sp,5.0,3572.0,3572.0
1566,sao bernardo do campo,credit card,10.0,2017-04-19 12:00:00,sp,5.0,12781.0,12781.0
1567,n/a,credit card,3.0,nones,nan,no_info,55435.0,55435.0
1568,contagem,credit card,12.0,valores em falta,MG,4.0,4131.0,4131.0
1569,nones,n/a,3.0,nones,MG,1.5,47209.0,47209.0
1570,juiz de fora,credit card,4.0,n/a,mg,3.0,47739.0,47739.0
1571,unknown,credit card,1.0,2018-01-23 12:00:00,sp,1.0,7401.0,7401.0
1572,PORTO ALEGRE,OTHER,9.0,2017-12-21 12:00:00,RS,3.5,51347.0,51347.0
1573,rio de janeiro,credit card,8.0,n/a,RJ,5.0,59724.0,59724.0
1574,unknown,other,22.0,2017-12-18 12:00:00,mg,2.0,28726.0,28726.0
1575,sao paulo,credit card,5.0,valores em falta,sp,3.5,53356.0,53356.0
1576,unknown,other,3.0,2018-01-04 12:00:00,mg,2.5,50688.0,50688.0
1577,unknown,credit card,10.0,2018-02-02 12:00:00,sp,1.0,61985.0,61985.0
1578,unknown,credit card,9.0,2017-07-12 12:00:00,SP,3.0,11290.0,11290.0
1579,unknown,credit card,10.0,valores em falta,mg,3.0,51003.0,51003.0
1580,sao paulo,credit card,23.0,2017-02-27 12:00:00,sp,5.0,6033.0,6033.0
1581,unknown,credit card,24.0,2017-12-22 12:00:00,rj,4.5,46275.0,46275.0
1582,sao paulo,credit card,15.0,2018-03-23,SP,4.5,56237.0,56237.0
1583,UNKNOWN,OTHER,12.0,2017-07-10 12:00:00,VALORES EM FALTA,2.5,33422.0,33422.0
1584,UNKNOWN,CREDIT CARD,16.0,2018-01-26,RJ,4.5,27736.0,27736.0
1585,rio de janeiro,credit card,12.0,2017-06-01 12:00:00,rj,5.0,42630.0,42630.0
1586,unknown,credit card,1.0,2017-05-31,rj,4.0,25770.0,25770.0
1587,porto alegre,credit card,19.0,nones,rs,5.0,30757.0,30757.0
1588,sao paulo,credit card,7.0,2018-08-13,sp,2.0,4500.0,4500.0
1589,rio de janeiro,other,22.0,2018-07-27 12:00:00,rj,4.5,27355.0,27355.0
1590,sao paulo,credit card,10.0,2018-02-05 12:00:00,SP,4.5,32144.0,32144.0
1591,sao paulo,credit card,8.0,2018-07-04,sp,4.5,54300.0,54300.0
1592,UNKNOWN,CREDIT CARD,8.0,2017-10-24,MG,1.5,30027.0,30027.0
1593,unknown,credit card,19.0,valores em falta,sp,2.5,243.0,243.0
