id,rut,nombre,registro,comuna,capital
4891715,77884893-7,TRANSHAR SpA,2024-01-12,PROVIDENCIA,2000000
4893698,77884579-2,TRANSPORTES LAS BRISAS SpA,2024-01-12,PROVIDENCIA,1000000
4893381,77884886-4,REPRESENTACIONES GONZALEZ TORRES LIMITADA,2024-01-12,PROVIDENCIA,1300000
4894439,77884807-4,FIDES ADMINISTRACION SPA,2024-01-12,PROVIDENCIA,10000
4894782,77884891-0,maxpublicity  spa,2024-01-12,PROVIDENCIA,800000
4895195,77884972-0,TRANSPORTES CANTILLANA SPA,2024-01-13,PROVIDENCIA,1000000
4893825,77884992-5,Soluciones en ingenier\355a y desarrollo de software A&U SpA,2024-01-13,PROVIDENCIA,5000000
4886694,77884982-8,SERVICIOS MEDICOS INTEGRALES REYES SpA,2024-01-13,PROVIDENCIA,2000000
4864995,77885013-3,Better Hearing SpA,2024-01-13,PROVIDENCIA,1000000
4892724,77885054-0,P J U  SERIVICIOS INTEGRALES DE SEGURIDAD SpA,2024-01-13,PROVIDENCIA,2000000
4895303,77885043-5,PERRULAIS BOUTIQUE AND GROOMING SPA,2024-01-13,PROVIDENCIA,27000000
4895489,77885023-0,GRUPO NET Limitada,2024-01-13,PROVIDENCIA,3000000
4895450,77885011-7,SERVICIOS DE ENCOMIENDAS JOSE CATALAN  E.I.R.L.,2024-01-13,PROVIDENCIA,500000
4895318,77884995-K,CLEANING LADIES SpA,2024-01-13,PROVIDENCIA,1000000
4847649,77885087-7,SOCIEDAD HAIR ESTUDIO VAZMON LIMITADA,2024-01-14,PROVIDENCIA,1500000
4896004,77885108-3,Merello Colomes SpA,2024-01-14,PROVIDENCIA,1000000
4889731,77885141-5,GOZALVO & VEL\301SQUEZ SpA,2024-01-14,PROVIDENCIA,3000000
4894911,77885091-5,Comercializadora de Alimentos Paula Mireya Hait Stifel E.I.R.L.,2024-01-14,PROVIDENCIA,200000
4895953,77885083-4,Casa de las Infusiones SpA,2024-01-14,PROVIDENCIA,500000
4891100,77885703-0,DEMARIA TELECOMUNICACIONES SPA,2024-01-15,PROVIDENCIA,10000000
4897759,77885584-4,ALLY TOYS SpA,2024-01-15,PROVIDENCIA,500000
4898024,77885573-9,SERVICIOS MEDICOS JARA SPA,2024-01-15,PROVIDENCIA,200000
4892684,77885164-4,Servicios San Benjamin SpA,2024-01-15,PROVIDENCIA,3000000
4899505,77885635-2,Comercializadora de Alimentos Javiera Andrea Valenzuela Pulgar Empresa Individual de Responsabilidad Limitada,2024-01-15,PROVIDENCIA,100000000
4896465,77885155-5,Ingenieria y Construcci\363n Triangulo SpA,2024-01-15,PROVIDENCIA,3000000
4895516,77885429-5,Fuller Hnos. Limitada,2024-01-15,PROVIDENCIA,4000000
4897071,77885353-1,Venta de Ropa Carmen Astudillo outfit Cl E.I.R.L.,2024-01-15,PROVIDENCIA,1000000
4891289,77885342-6,SPACIO ZEN SPA,2024-01-15,PROVIDENCIA,1000000
4896765,77885225-K,COMERCIALIZADORA EMMA ISABEL CANEPA MUNDACA E.I.R.L.,2024-01-15,PROVIDENCIA,100000
4876236,77885413-9,Ingenier\355a Roberts Jara SpA,2024-01-15,PROVIDENCIA,100000
4897645,77885457-0,ADIPOCENTER CHILE SpA,2024-01-15,PROVIDENCIA,1000000
4899716,77885682-4,Comercializadora Tiglieto SpA,2024-01-15,PROVIDENCIA,500000
4876223,77885614-K,Servicios Profesionales V y F Limitada,2024-01-15,PROVIDENCIA,1000000
4852180,77885169-5,NUVA SPA,2024-01-15,PROVIDENCIA,3000000
4881929,77885558-5,Amali Spa,2024-01-15,PROVIDENCIA,10000000
4897656,77885619-0,INVERSIONES MAXPRO SPA,2024-01-15,PROVIDENCIA,1000000
4897856,77885512-7,ARQGEA CONSULTORA Y GESTION DE PERMISOS SpA,2024-01-15,PROVIDENCIA,1000000
4892373,77885257-8,VIVARUSO SpA,2024-01-15,PROVIDENCIA,1000000
4887232,77885608-5,ESTUDIO JUR\315DICO GROBIER Y ASOCIADOS SPA,2024-01-15,PROVIDENCIA,500000
4894659,77885575-5,VENUS VENTAS E IMPORTACIONES SPA,2024-01-15,PROVIDENCIA,1200000
4885345,77885545-3,ALMAT CHILE SPA,2024-01-15,PROVIDENCIA,1000000
4876773,77886197-6,GISELA ANDREA VERA HENRIQUEZ SERVICIOS E.I.R.L.,2024-01-16,PROVIDENCIA,300000
4902143,77886401-0,MAXI EXPRESS CARGO SPA,2024-01-16,PROVIDENCIA,1000000
4888308,77886304-9,SAN MARTIN MINING GROUP SPA,2024-01-16,PROVIDENCIA,1000000
4900433,77885925-4,Showy 2 SpA,2024-01-16,PROVIDENCIA,30000000
4899719,77886389-8,MARINAVEST SpA,2024-01-16,PROVIDENCIA,1000000
4891059,77885988-2,C&C Desarrollos Constructivos  SpA,2024-01-16,PROVIDENCIA,3000000
4902142,77886334-0,Instituto del Desarrollo de la Salud Mental Integral SpA,2024-01-16,PROVIDENCIA,1000000
4901691,77886293-K,SOCIEDAD M\311DICA CHAN\301 Y REYES SpA,2024-01-16,PROVIDENCIA,2000000
4893959,77886107-0,RDZ Automotriz SpA,2024-01-16,PROVIDENCIA,5000000
4900894,77886176-3,SANCHEZ & AZUAJE SPA,2024-01-16,PROVIDENCIA,2500000
4897438,77885867-3,DRINA GONZALEZ SpA,2024-01-16,PROVIDENCIA,1000000
4900997,77886278-6,GRD CONSULTORES LIMITADA,2024-01-16,PROVIDENCIA,2000000
4901105,77886191-7,LYS SPA,2024-01-16,PROVIDENCIA,500000
4902191,77886356-1,Paula PDV SpA,2024-01-16,PROVIDENCIA,2000000
4894991,77886302-2,COMERCIALIZADORA DENISE ALEJANDRA LAGOS ESCOBAR E.I.R.L.,2024-01-16,PROVIDENCIA,1000000
4846084,77886275-1,Fittonia SpA,2024-01-16,PROVIDENCIA,1000000
4885410,77886249-2,Productora VEO SpA,2024-01-16,PROVIDENCIA,1000000
4897895,77886174-7,Insumos Especialistas Camila C\351spedes E.I.R.L.,2024-01-16,PROVIDENCIA,1000000
4897710,77885754-5,SONIDO DIRECTO CORREA BARROS SpA,2024-01-16,PROVIDENCIA,1000000
4900559,77885961-0,COMERCIALIZADORA Y SERVICIOS  TURISTICOS Y ECOLOGICOS SPA,2024-01-16,PROVIDENCIA,150000
4887822,77885949-1,OLGUIN Y CABRERA SpA,2024-01-16,PROVIDENCIA,4000000
4850776,77885803-7,SOCIEDAD MEDICA ANDINA SPA,2024-01-16,PROVIDENCIA,1000000
4901790,77886313-8,Rentalo SpA,2024-01-16,PROVIDENCIA,3000000
4902072,77886327-8,Zerando Chile Travel SpA,2024-01-16,PROVIDENCIA,1000000
4902121,77886344-8,Brincat SpA,2024-01-16,PROVIDENCIA,2000000
4901949,77886308-1,The Bakery Corner SpA,2024-01-16,PROVIDENCIA,1000000
4901911,77886314-6,Otros tratamientos de Belleza Selenne Gajardo Moreno E.I.R.L.,2024-01-16,PROVIDENCIA,100000
4902066,77886354-5,CHUCAO SPA,2024-01-16,PROVIDENCIA,3000000
4898388,77885892-4,No es una joya SpA,2024-01-16,PROVIDENCIA,7000000
4897183,77885768-5,DCG SERVICIOS INDUSTRIALES SPA,2024-01-16,PROVIDENCIA,4000000
4900031,77885739-1,estudio de belleza Alejandra canto empresa individual de responsabilidad limitada,2024-01-16,PROVIDENCIA,20000
4873529,77886614-5,Producci\363n e Inversiones AP SPA,2024-01-17,PROVIDENCIA,500000
4878296,77886973-K,ELITE BARTENDER CHILE SPA,2024-01-17,PROVIDENCIA,7000000
4902316,77886875-K,FRANTOL SPA,2024-01-17,PROVIDENCIA,2000000
4900420,77886729-K,LyA IMPORT SPA,2024-01-17,PROVIDENCIA,5000000
4889974,77886717-6,Inversiones Ivan Cornejo SpA,2024-01-17,PROVIDENCIA,5000000
4903202,77886676-5,SERVICIOS GENERALES GATICA SPA,2024-01-17,PROVIDENCIA,10000000
4903829,77886936-5,Mancupa Inversiones SpA,2024-01-17,PROVIDENCIA,200000
4860510,77886486-K,"INGENIERIA, SERVICIOS, VENTAS Y ARRIENDO DE EQUIPOS GRUPO ECIM LIMITADA",2024-01-17,PROVIDENCIA,10000000
4903679,77886883-0,BePraxis SpA,2024-01-17,PROVIDENCIA,1000000
4902624,77886422-3,TRANSPORTE E&N SPA,2024-01-17,PROVIDENCIA,5000000
4903944,77886981-0,CONSTRUCCIONES C&C SPA,2024-01-17,PROVIDENCIA,4000000
4903371,77886813-K,SINAFOM SpA,2024-01-17,PROVIDENCIA,3000000
4904341,77886992-6,ANIMALATAM SpA,2024-01-17,PROVIDENCIA,5000000
4881692,77886892-K,Palov Servicios Globales SpA,2024-01-17,PROVIDENCIA,1000000
4895097,77886983-7,NEBULABYTECH SPA,2024-01-17,PROVIDENCIA,300000
4901961,77886933-0,TUTORES UM SpA,2024-01-17,PROVIDENCIA,5000000
4902347,77886858-K,ROJAS SPA,2024-01-17,PROVIDENCIA,2000000
4897131,77886944-6,MODULAR MIX SpA,2024-01-17,PROVIDENCIA,5000000
4897199,77886975-6,CONSTRUCTORA CASAPRO SpA,2024-01-17,PROVIDENCIA,3000000
4901275,77886593-9,Inversiones Sianfradi Spa,2024-01-17,PROVIDENCIA,4000000
4901417,77886837-7,Agripart SpA,2024-01-17,PROVIDENCIA,1000000
4882606,77886715-K,Elfos SpA,2024-01-17,PROVIDENCIA,1000000
4904015,77886954-3,THE BEST CARE SpA,2024-01-17,PROVIDENCIA,5000000
4902589,77886418-5,TRANSPORTE E&N SPA,2024-01-17,PROVIDENCIA,5000000
4903312,77886784-2,OCC ESTRUCTURAS METALICAS SPA,2024-01-17,PROVIDENCIA,1500000
4899885,77886931-4,Inversiones E-Commerce Spa,2024-01-17,PROVIDENCIA,1000000
4891256,77886966-7,Cluster Ingenier\355a y Seguridad SpA,2024-01-17,PROVIDENCIA,1000000
4889738,77886673-0,STANDARD PROJECTS SpA,2024-01-17,PROVIDENCIA,1000000
4861427,77886639-0,Infinity Services SpA,2024-01-17,PROVIDENCIA,1000000
4901704,77886866-0,EsFerEl SpA,2024-01-17,PROVIDENCIA,1000000
4904229,77886935-7,CONSTRUCTORA HR SPA,2024-01-17,PROVIDENCIA,5000000
4896361,77887045-2,Podolog\355a SR SPA,2024-01-17,PROVIDENCIA,5000000
4903329,77887482-2,ARQUITECTURA CONSTRUCCI\323N & TASACIONES SPA,2024-01-18,PROVIDENCIA,1000000
4897863,77887758-9,SERVICIOS PROFESIONALES DE BELLEZA PABR SPA,2024-01-18,PROVIDENCIA,1000000
4896431,77887563-2,RUKKA CHILE SPA,2024-01-18,PROVIDENCIA,1500000
4903340,77887932-8,INVERSIONES E INMOBILIARIA CYC LIMITADA,2024-01-18,PROVIDENCIA,5000000
4904863,77887955-7,Comercializadora de Alimentos victoria paz n\372\361ez alderete Empresa Individual de Responsabilidad Limitada,2024-01-18,PROVIDENCIA,10000000
4904964,77887094-0,Innovexa SpA,2024-01-18,PROVIDENCIA,240000
4902374,77887972-7,Saavedra Construcciones SpA,2024-01-18,PROVIDENCIA,3500000
4902163,77888009-1,COMERCIAL SAN SEBASTIAN SPA,2024-01-18,PROVIDENCIA,3000000
4905486,77887643-4,C\363misco SpA,2024-01-18,PROVIDENCIA,500000
4854309,77887587-K,DEDICARE SERVICIOS ODONTOLOGICOS LIMITADA,2024-01-18,PROVIDENCIA,5000000
4891524,77887714-7,TRANSPORTES PATRICIA CANALES ROCHA E.I.R.L.,2024-01-18,PROVIDENCIA,1000000
4905911,77887766-K,Roda SpA,2024-01-18,PROVIDENCIA,1000000
4904999,77887924-7,DAFA CONSTRUCCIONES SPA,2024-01-18,PROVIDENCIA,5000000
4901805,77887745-7,Servicios agricolas Diaz SpA,2024-01-18,PROVIDENCIA,1000000
4901788,77887756-2,ATIS SA\311Z JOYER\315A E.I.R.L.,2024-01-18,PROVIDENCIA,2140000
4906730,77887989-1,Comercializadora de Alimentos Luis Mart\355n Campean Usquiano Empresa Individual de Responsabilidad Limitada,2024-01-18,PROVIDENCIA,10000000
4904421,77887473-3,PENT\301GONO SpA,2024-01-18,PROVIDENCIA,1000000
4905097,77887517-9,Comunicacion Social Consultoria SpA,2024-01-18,PROVIDENCIA,100000
4906837,77887988-3,Los Errantes SpA,2024-01-18,PROVIDENCIA,800000
4901740,77887751-1,Servicios Carvajal Villaroel SpA,2024-01-18,PROVIDENCIA,1000000
4874474,77887639-6,SG INGENIERIA EN DUCTOS SA ESP SPA,2024-01-18,PROVIDENCIA,8850000
4906829,77887971-9,REVOLUTION SpA,2024-01-18,PROVIDENCIA,7000000
4901855,77887799-6,Transporte Dixon Lazcano E.i.R.L.,2024-01-18,PROVIDENCIA,5000000
4879964,77888016-4,BIA Salud Spa,2024-01-18,PROVIDENCIA,500000
4906018,77887765-1,Servicios CyL SpA,2024-01-18,PROVIDENCIA,1000000
4903058,77887538-1,ARCHITEKTURSTUDIO SpA,2024-01-18,PROVIDENCIA,1000000
4906237,77887913-1,INVERSIONES RSDM SpA,2024-01-18,PROVIDENCIA,1000000
4901659,77887533-0,GETAROUND LATAM SpA,2024-01-18,PROVIDENCIA,1000000
4886589,77887546-2,PARSOSY UTU SpA,2024-01-18,PROVIDENCIA,1000000
4906740,77887965-4,Inside SpA,2024-01-18,PROVIDENCIA,500000
4905171,77887459-8,El Contenedor SpA,2024-01-18,PROVIDENCIA,1200000
4905280,77887767-8,Inversiones Lara Jara SpA,2024-01-18,PROVIDENCIA,1000000
4905039,77887508-K,AXO  LIMPIEZA SPA,2024-01-18,PROVIDENCIA,2000000
4883984,77887541-1,PARSOSY EKHI SpA,2024-01-18,PROVIDENCIA,1000000
4889397,77887536-5,PARSOSY MAGEC SpA,2024-01-18,PROVIDENCIA,1000000
4889463,77887544-6,PARSOSY SURYA SpA,2024-01-18,PROVIDENCIA,1000000
4901712,77887906-9,BIONACIONAL SpA,2024-01-18,PROVIDENCIA,3000000
4906675,77887995-6,DRALA SpA,2024-01-18,PROVIDENCIA,5000000
4907054,77888097-0,Sociedad de Profesionales IVIS Administraci\363n Limitada,2024-01-19,PROVIDENCIA,1000000
4901715,77888627-8,COMERCIALIZADORA CORDILLERA 2024 SpA,2024-01-19,PROVIDENCIA,2000000
4908430,77888428-3,Inversiones GGT SpA,2024-01-19,PROVIDENCIA,500000
4884289,77888459-3,Espacio Arcade SpA,2024-01-19,PROVIDENCIA,5000000
4908293,77888438-0,Bridge FinTax Consulting SpA,2024-01-19,PROVIDENCIA,500000
4907286,77888087-3,ROSS CONSULTORES SPA,2024-01-19,PROVIDENCIA,1000000
4907712,77888211-6,KOLMILLO SPA,2024-01-19,PROVIDENCIA,15000000
4903336,77888229-9,DIEGMARK IMPORT  SpA,2024-01-19,PROVIDENCIA,1000000
4907641,77888321-K,SAN JOSE DE PIGUCHEN SpA,2024-01-19,PROVIDENCIA,3000000
4895238,77888566-2,Servicios Profesionales Andahur Limitada,2024-01-19,PROVIDENCIA,1000000
4906824,77888152-7,UPDATE SpA,2024-01-19,PROVIDENCIA,1000000
4908653,77888561-1,Inversiones BerMed SpA,2024-01-19,PROVIDENCIA,1000000
4907964,77888292-2,InterCruise SpA,2024-01-19,PROVIDENCIA,5000000
4908269,77888436-4,Grupo Pozlet SpA,2024-01-19,PROVIDENCIA,3000000
4901996,77888271-K,Soluciones Logistic AI SpA,2024-01-19,PROVIDENCIA,1000000
4907207,77888577-8,TRANSPORTE DE CARGA JOSE ALEJANDRO SEGURA SEGURA E.I.R.L.,2024-01-19,PROVIDENCIA,500000
4873733,77888582-4,STARTUP LAB E INVERSIONES SpA,2024-01-19,PROVIDENCIA,1000000
4902557,77888379-1,COMERCIALIZADORA LURGU SpA,2024-01-19,PROVIDENCIA,2000000
4907939,77888322-8,JPG CORP SPA,2024-01-19,PROVIDENCIA,2000000
4905281,77888096-2,Telerapia SPA,2024-01-19,PROVIDENCIA,3000000
4907710,77888305-8,LAS \321IPAS SpA,2024-01-19,PROVIDENCIA,3000000
4904483,77888604-9,ITBRIDGEINNOVATIONS SpA,2024-01-19,PROVIDENCIA,1000000
4894735,77888578-6,PRODUCTOS Y SERVICIOS COMERCIALES BTL SpA,2024-01-19,PROVIDENCIA,4000000
4907731,77888344-9,TODO MATERIALES SPA,2024-01-19,PROVIDENCIA,7000000
4904097,77888474-7,COMERCIALIZADORA A&M SPA,2024-01-19,PROVIDENCIA,3000000
4883105,77888671-5,Level Up Spa,2024-01-20,PROVIDENCIA,1000000
4909009,77888746-0,IMPORTADORA E INMOBILIARIA NORTE AZUL SpA,2024-01-20,PROVIDENCIA,30000000
4906260,77888702-9,Proyectos Industriales Smart SpA,2024-01-20,PROVIDENCIA,20000000
4907369,77888687-1,AGRICOLA Y SERVICIOS JYM SPA,2024-01-20,PROVIDENCIA,1000000
4908845,77888717-7,Muflon Eventos SpA,2024-01-20,PROVIDENCIA,1000000
4909490,77888715-0,Inmobiliaria Smart SpA,2024-01-20,PROVIDENCIA,20000000
4910153,77888858-0,Aner Sal\363n de Belleza y Peluquer\355a Limitada,2024-01-21,PROVIDENCIA,7000000
4909992,77888788-6,LP INGENIERIA Y CONSTRUCCION SPA,2024-01-21,PROVIDENCIA,5000000
4910243,77888831-9,Metales Fco Spa,2024-01-21,PROVIDENCIA,2000000
4908140,77889267-7,HOCES DE LA GUARDIA Y TORO LIMITADA,2024-01-22,PROVIDENCIA,1000000
4910779,77888937-4,TRANSPORTE JC ROJAS SPA,2024-01-22,PROVIDENCIA,100000
4911535,77889273-1,A&V Logistica y Distribucion SpA,2024-01-22,PROVIDENCIA,1000000
4910833,77889083-6,VEMON SpA,2024-01-22,PROVIDENCIA,3000000
4911215,77889209-K,MZ CAPITAL SpA,2024-01-22,PROVIDENCIA,7890000
4912788,77889476-9,ASARUC CHILE SPA,2024-01-22,PROVIDENCIA,1000000
4910821,77888964-1,CL\315NICA DE REHABILITACI\323N Y EST\311TICA ORAL  - CREO - SANTIAGO SpA,2024-01-22,PROVIDENCIA,10000000
4862220,77889388-6,COMERCIALIZADORA ASISTENCIA SERVICIOS EQUIPAMIENTOS SpA,2024-01-22,PROVIDENCIA,100000000
4909696,77889008-9,LIPI SPA,2024-01-22,PROVIDENCIA,500000
4911067,77889155-7,comercializadora y entretenimiento E.G SPA,2024-01-22,PROVIDENCIA,20000000
4900336,77889188-3,JVM BIENESTAR SpA,2024-01-22,PROVIDENCIA,2000000
4911805,77889374-6,Transfer LT spa,2024-01-22,PROVIDENCIA,1000000
4910559,77889339-8,TRANSPORTE CP & SM SpA,2024-01-22,PROVIDENCIA,18000000
4910591,77888936-6,LOCUMERCIAL SpA,2024-01-22,PROVIDENCIA,1000000
4907174,77888881-5,Caf\351 Yolanda Limitada,2024-01-22,PROVIDENCIA,3000000
4912650,77889472-6,Agencia R SPA,2024-01-22,PROVIDENCIA,1000000
4903904,77888971-4,TRANSPORTES JA SPA,2024-01-22,PROVIDENCIA,2000000
4900092,77889265-0,Comercializadora e importadora HaMu Spa,2024-01-22,PROVIDENCIA,1000000
4905558,77889081-K,SUPLEMENTOS DINAMARCA GALAZ SpA,2024-01-22,PROVIDENCIA,1000000
4906945,77889248-0,Dag Joyer\355a SpA,2024-01-22,PROVIDENCIA,500000
4911962,77889363-0,Comercializadora de Productos Agr\355colas Pablo Salvador Carrasco Reyes E.I.R.L.,2024-01-22,PROVIDENCIA,3000000
4909589,77889066-6,Transportes Capo SpA,2024-01-22,PROVIDENCIA,22304785
4908909,77889263-4,DOXA GROUP SPA,2024-01-22,PROVIDENCIA,1000000
4911867,77889292-8,Venoot Servicios Web e Integraciones Tecnol\363gicas SpA,2024-01-22,PROVIDENCIA,500000
4880247,77889276-6,BASE AND WORK SpA,2024-01-22,PROVIDENCIA,2000000
4884697,77888896-3,GRUPO DE SERVICIOS Y MANTENIMIENTOS EN AT LIMITADA,2024-01-22,PROVIDENCIA,4000000
4909113,77889044-5,DISTRIBUIDORA MEGA ELECTRA LIMITADA,2024-01-22,PROVIDENCIA,3000000
4912151,77889404-1,TRASDESPLA SpA,2024-01-22,PROVIDENCIA,10000000
4910714,77888959-5,R3MODA SpA,2024-01-22,PROVIDENCIA,3000000
4911051,77889268-5,JJV PUBLICIDAD SpA,2024-01-22,PROVIDENCIA,300000
4911662,77889239-1,TRANSANTIBA\321EZ SPA,2024-01-22,PROVIDENCIA,10000
4902828,77889162-K,Transporte Carrent SpA,2024-01-22,PROVIDENCIA,3000000
4910477,77888992-7,Inmobiliaria y Constructora Chilo\351 Andino SpA,2024-01-22,PROVIDENCIA,2000000
4911379,77889133-6,SOCIEDAD DE PROFESIONALES ULLOA KLUG & COMPA\321IA LIMITADA,2024-01-22,PROVIDENCIA,1000000
4911386,77889322-3,VENTA AL POR MENOR DE OTROS PRODUCTOS EN COMERCIOS ESPECIALIZADOS  Gustavo Ignacio Urra Trejos E.I.R.L.,2024-01-22,PROVIDENCIA,289000
4912181,77889492-0,\315MAN SpA,2024-01-22,PROVIDENCIA,1000000
4897190,77889612-5,Auditorias ABC Consulting SPA,2024-01-23,PROVIDENCIA,4000000
4910566,77890007-6,CONSTRUCTORA AGMAT SpA,2024-01-23,PROVIDENCIA,2000000
4914839,77890104-8,Claudia In\351s S\341nchez Viollino Masajes Servicios Personales y del Hogar E.I.R.L.,2024-01-23,PROVIDENCIA,500000
4913109,77889661-3,TRANSPORTE CP & SM SpA,2024-01-23,PROVIDENCIA,3000000
4913727,77890003-3,SANTIAGO PALMA MOBILIARIOS  SPA,2024-01-23,PROVIDENCIA,3000000
4905230,77889574-9,Consoluciones Ingenieria y Construccion Spa,2024-01-23,PROVIDENCIA,500000
4913504,77889729-6,Mek\341nik Celeste Producciones SpA,2024-01-23,PROVIDENCIA,500000
4900902,77889673-7,MINIMARKET  NAZARENO SpA,2024-01-23,PROVIDENCIA,10000000
4913573,77889836-5,CEM INGENIER\315A LIMITADA,2024-01-23,PROVIDENCIA,1000000
4914976,77890081-5,Juego Aprendizaje y Educaci\363n SpA,2024-01-23,PROVIDENCIA,1000000
4912846,77889507-2,Asesor\355as e inversiones Ailama SpA,2024-01-23,PROVIDENCIA,500000
4913982,77889981-7,demons producciones spa,2024-01-23,PROVIDENCIA,1000000
4913463,77889658-3,Academia de Danzas \301rabes Angie Quevedo E.I.R.L.,2024-01-23,PROVIDENCIA,900000
4909122,77890106-4,IDECORP spa,2024-01-23,PROVIDENCIA,1000000
4910576,77889615-K,ALLMARKET SpA,2024-01-23,PROVIDENCIA,2500000
4892392,77890049-1,BIG SPA,2024-01-23,PROVIDENCIA,1000000
4910435,77889962-0,Servicios Odontol\363gicos Javiera Labb\351 Aedo E.I.R.L.,2024-01-23,PROVIDENCIA,100000
4906341,77889696-6,WD Publicidad y Comunicaci\363n SpA,2024-01-23,PROVIDENCIA,500000
4909967,77890058-0,Biodentric SpA,2024-01-23,PROVIDENCIA,1000000
4897257,77889629-K,KP SOLUTIONS SpA,2024-01-23,PROVIDENCIA,900000
4912188,77889524-2,Sociedad Comercial Nacional Limitada,2024-01-23,PROVIDENCIA,18000000
4913715,77889988-4,Comercio minorista Constanza de la Luz Puebla P\351rez E.I.R.L.,2024-01-23,PROVIDENCIA,200000
4914450,77890012-2,Q.M.H. Spa,2024-01-23,PROVIDENCIA,1000000
4908424,77889815-2,"Comercializadora de art\355culos de aseo, higiene y deportivos Sergio Aravena Moller E.I.R.L.",2024-01-23,PROVIDENCIA,1000000
4908623,77889556-0,Servicios Generales MV SpA,2024-01-23,PROVIDENCIA,10000000
4914301,77889933-7,Inusual Servicios Publicitarios SPA,2024-01-23,PROVIDENCIA,5000000
4907753,77889875-6,LOGISTI-K SpA,2024-01-23,PROVIDENCIA,1000000
4914495,77890119-6,MM INVERSIONES SPA,2024-01-23,PROVIDENCIA,1000000
4876846,77889566-8,CATHERINE VICENCIO CONTRATISTA AGRICOLA E.I.R.L.,2024-01-23,PROVIDENCIA,1200000
4885620,77889575-7,CORPORACION SALAS SPA,2024-01-23,PROVIDENCIA,3000000
4889964,77889826-8,SOCIEDAD MEDICA MARDONESPEH LIMITADA,2024-01-23,PROVIDENCIA,1000000
4899781,77889645-1,COMERCIALIZADORA INVENPRO SpA,2024-01-23,PROVIDENCIA,2000000
4904491,77889649-4,MULET MERY SPA,2024-01-23,PROVIDENCIA,100000
4916717,77890723-2,SECURITY NOX SpA,2024-01-24,PROVIDENCIA,1000000
4913670,77890385-7,TIERRA F\311RTIL SpA,2024-01-24,PROVIDENCIA,1000000
4914056,77890475-6,FH EXTENSIONES SPA,2024-01-24,PROVIDENCIA,5000000
4915497,77890326-1,GLOBAL SPA,2024-01-24,PROVIDENCIA,10000000
4913847,77890411-K,Inversiones Andujar y Rivero Limitada,2024-01-24,PROVIDENCIA,3000000
4884636,77890756-9,MI REFLEJO SpA,2024-01-24,PROVIDENCIA,1500000
4916311,77890461-6,Centro de Atenci\363n Psicol\363gica Armonizarte Limitada,2024-01-24,PROVIDENCIA,1000000
4915713,77890193-5,Bufa Club Spa,2024-01-24,PROVIDENCIA,2000000
4915611,77890558-2,Studio Latam Art Academy SPA,2024-01-24,PROVIDENCIA,500000
4915644,77890554-K,MAO Spa,2024-01-24,PROVIDENCIA,3500000
4907100,77890442-K,Universal Detailing SpA,2024-01-24,PROVIDENCIA,25000000
4906170,77890443-8,Cobranza N Nowel SpA,2024-01-24,PROVIDENCIA,1000000
4915636,77890441-1,SOCIEDAD DE PROFESIONALES ABOGADOS RIVERA y TRINCADO LIMITADA,2024-01-24,PROVIDENCIA,2000000
4913945,77890262-1,MCD SPA,2024-01-24,PROVIDENCIA,700000
4874863,77890264-8,ASESORIAS Y SERVICIOS AADECC LIMITADA,2024-01-24,PROVIDENCIA,1000000
4908619,77890525-6,Centro Psicol\363gico Latorre Middleton Limitada,2024-01-24,PROVIDENCIA,1000000
4908546,77890224-9,Inversiones y Negocios AyA SpA,2024-01-24,PROVIDENCIA,5000000
4889854,77890667-8,CCVENTAS SpA,2024-01-24,PROVIDENCIA,1000000
4901280,77890627-9,the clandestino garage spa,2024-01-24,PROVIDENCIA,1000000
4913864,77890267-2,R & C SpA,2024-01-24,PROVIDENCIA,700000
4915519,77890313-K,ANGA SPA,2024-01-24,PROVIDENCIA,10000000
4915867,77890247-8,Farmacias Huemul Limitada,2024-01-24,PROVIDENCIA,30000000
4915917,77890677-5,JYG Capacitaciones SpA,2024-01-24,PROVIDENCIA,1000000
4913884,77890726-7,SERVICIOS MEDICOS JORGE KLAGGES SpA,2024-01-24,PROVIDENCIA,1500000
4901844,77890244-3,G TECH SpA,2024-01-24,PROVIDENCIA,1000000
4890169,77890435-7,Cien colores SPA,2024-01-24,PROVIDENCIA,1000000
4891975,77890367-9,THE STREET GALLERY SPA,2024-01-24,PROVIDENCIA,5000000
4913621,77890158-7,Congelados R Spa,2024-01-24,PROVIDENCIA,10000000
4913180,77890182-K,comercializadora AKA SpA,2024-01-24,PROVIDENCIA,3000000
4915923,77890561-2,Echeverr\355a Guzm\341n Cl\355nica Est\351tica Limitada,2024-01-24,PROVIDENCIA,20000000
4914734,77890736-4,ANAVITARTE SPA,2024-01-24,PROVIDENCIA,1000000
4910805,77890567-1,SERVICIOS EL\311CTRICOS COMERCIAL Y DOMICILIARIO SpA,2024-01-24,PROVIDENCIA,500000
4911894,77890346-6,Dataxplora SpA,2024-01-24,PROVIDENCIA,1000000
4914587,77890727-5,INVERSIONES LE TIENS SpA,2024-01-24,PROVIDENCIA,2000000
4913207,77890276-1,COMERCIALIZADORA BENAGUS SPA,2024-01-24,PROVIDENCIA,500000
4914547,77890511-6,Servicios de Alimentaci\363n \301lvarez y Garc\355a Limitada,2024-01-24,PROVIDENCIA,3000000
4912133,77890286-9,VALDES Y CABRERA SpA,2024-01-24,PROVIDENCIA,1000000
