,precio,shipping,product,customer,category,seller,order
1677,0.85,6.87,4.0,55250.0,fashion,10.0,55250.0
1678,113.1,30.99 REAL,9.0,51347.0,FASHION,9.0,51347.0
1679,779.9,34.33,9.0,17256.0,technology,24.0,17256.0
1680,109.82,29.68,6.0,46364.0,fashion,6.0,46364.0
1681,100.0,56.92,7.0,30364.0,fashion,1.0,30364.0
1682,159.9 real,39.95,1.0,35249.0,fashion,1.0,35249.0
1683,17.6,26.23,11.0,5113.0,fashion,14.0,5113.0
1684,71.8,61.25,15.0,27914.0,sports,12.0,27914.0
1685,15.27,89.55,1.0,12408.0,fashion,7.0,12408.0
1686,nones,nan,1.0,60786.0,nan,12.0,60786.0
1687,966.9,7.12,9.0,45483.0,technology,1.0,45483.0
1688,720.99,72.67,1.0,53723.0,sports,23.0,53723.0
1689,12.8,13.59,5.0,18682.0,toys,19.0,18682.0
1690,15.27,89.55,1.0,12408.0,FASHION,7.0,12408.0
1691,2700.0,24.97,0.0,29299.0,TECHNOLOGY,1.0,29299.0
1692,44.98 REAL BRASILEIRO,47.55,7.0,33043.0,FASHION,7.0,33043.0
1693,419.9 REAL,15.93,4.0,37660.0,SPORTS,17.0,37660.0
1694,182.9,36.51 Reais,2.0,53550.0,health,6.0,53550.0
1695,89.91,34.33,9.0,29673.0,health,21.0,29673.0
1696,234.83,48.58,12.0,39409.0,SPORTS,17.0,39409.0
1697,84.55,9.61,1.0,36249.0,TOYS,20.0,36249.0
1698,107.63,39.07,0.0,11451.0,TOYS,4.0,11451.0
1699,44.63,70.82,13.0,9422.0,SPORTS,13.0,9422.0
1700,26.77,20.81,8.0,55086.0,TECHNOLOGY,21.0,55086.0
1701,330.99,43.34,5.0,31999.0,toys,1.0,31999.0
1702,53.65,61.02,4.0,11241.0,fashion,3.0,11241.0
1703,341.4,55.54,6.0,6033.0,sports,23.0,6033.0
1704,0.85,6.87,4.0,55250.0,fashion,10.0,55250.0
1705,224.9,11.4,0.0,42339.0,health,5.0,42339.0
1706,273.0 R$,68.02,5.0,38479.0,technology,5.0,38479.0
1707,53.65,61.02,4.0,11241.0,fashion,3.0,11241.0
1708,99.35 REAL,46.87,0.0,1659.0,FASHION,1.0,1659.0
1709,1589.0,20.9,6.0,22960.0,technology,9.0,22960.0
1710,VALORES EM FALTA,NAN,3.0,20846.0,VALORES EM FALTA,10.0,20846.0
1711,95.03,49.93,11.0,28941.0,FASHION,23.0,28941.0
1712,106.74,46.76,16.0,2869.0,sports,22.0,2869.0
1713,145.99,10.85,9.0,28398.0,technology,1.0,28398.0
1714,403.9,70.82 REAL BRASILEIRO,9.0,49683.0,HEALTH,24.0,49683.0
1715,750.0,64.93,1.0,25290.0,technology,1.0,25290.0
1716,40.8,48.1,6.0,302.0,health,12.0,302.0
1717,319.29,16.12,5.0,32182.0,TECHNOLOGY,17.0,32182.0
1718,399.2 r$,2.46,3.0,12781.0,fashion,10.0,12781.0
1719,514.0,32.83,6.0,48365.0,technology,3.0,48365.0
1720,n/a,30.66,12.0,4374.0,nan,8.0,4374.0
1721,239.8,69.82,8.0,60166.0,health,8.0,60166.0
1722,87.27,34.33,12.0,45340.0,sports,3.0,45340.0
1723,497.99,32.34,13.0,22463.0,sports,21.0,22463.0
1724,172.99,17.44,4.0,14380.0,HEALTH,12.0,14380.0
1725,40.8,26.04,3.0,53746.0,FASHION,3.0,53746.0
1726,399.2,50.15,15.0,1934.0,SPORTS,3.0,1934.0
1727,30.95,16.93,3.0,28887.0,fashion,16.0,28887.0
1728,265.9,47.32,2.0,13497.0,N/A,1.0,13497.0
1729,89.21 real brasileiro,38.66,3.0,19272.0,fashion,5.0,19272.0
1730,116.9,23.9,8.0,28291.0,technology,5.0,28291.0
1731,95.03,14.25,17.0,60386.0,toys,12.0,60386.0
1732,523.19,6.87,9.0,47740.0,health,1.0,47740.0
1733,820.0 reais,33.74,12.0,60060.0,sports,17.0,60060.0
1734,N/A,61.32,14.0,11006.0,FASHION,10.0,11006.0
1735,107.63 Real brasileiro,26.02,10.0,37623.0,fashion,14.0,37623.0
1736,106.74,46.71,6.0,1212.0,FASHION,21.0,1212.0
1737,258.99,49.26,9.0,25099.0,nan,10.0,25099.0
1738,515.0,59.82 real brasileiro,14.0,46796.0,fashion,16.0,46796.0
1739,399.2,20.9,8.0,1129.0,TECHNOLOGY,3.0,1129.0
1740,145.99,11.33,6.0,62504.0,health,11.0,62504.0
1741,nones,valores em falta,5.0,41557.0,toys,20.0,41557.0
1742,222.98,69.96,14.0,7460.0,FASHION,20.0,7460.0
1743,42.3,101.63,7.0,28177.0,fashion,9.0,28177.0
1744,778.0,54.46,0.0,18684.0,technology,3.0,18684.0
1745,19.79,68.88,0.0,24907.0,fashion,0.0,24907.0
1746,59.88,34.33,6.0,33003.0,sports,12.0,33003.0
1747,68.1,38.23,13.0,48893.0,technology,6.0,48893.0
1748,144.97,34.33,1.0,50341.0,technology,1.0,50341.0
1749,38.94,29.69 reais,0.0,55669.0,fashion,5.0,55669.0
1750,0.85,58.65 Real,6.0,61453.0,fashion,3.0,61453.0
1751,28.82,62.33 Reais,15.0,7321.0,sports,13.0,7321.0
1752,122.3,35.74,12.0,41834.0,health,7.0,41834.0
1753,395.6,N/A,7.0,27603.0,HEALTH,7.0,27603.0
1754,56.89,7.56,0.0,40511.0,fashion,6.0,40511.0
1755,71.99,40.27,2.0,42750.0,technology,17.0,42750.0
1756,89.56,N/A,9.0,43001.0,NAN,13.0,43001.0
1757,3.5,nan,1.0,43724.0,fashion,20.0,43724.0
1758,113.3,91.24,0.0,40059.0,health,11.0,40059.0
1759,220.99,47.86,13.0,55223.0,toys,13.0,55223.0
1760,152.72,30.66,0.0,33422.0,TOYS,12.0,33422.0
1761,1102.39,57.81,9.0,41025.0,health,3.0,41025.0
1762,777.0,0.62,1.0,9923.0,no_info,9.0,9923.0
1763,789.89,32.34,12.0,26732.0,SPORTS,8.0,26732.0
1764,257.6,2.46 REAL BRASILEIRO,8.0,40518.0,TECHNOLOGY,24.0,40518.0
1765,564.99,47.55,3.0,20319.0,technology,2.0,20319.0
1766,95.03,56.65,8.0,55089.0,TOYS,10.0,55089.0
1767,254.9,73.11,1.0,9933.0,NONES,5.0,9933.0
1768,114.89 Real,82.44,12.0,46525.0,toys,9.0,46525.0
1769,509.5,34.45,10.0,61739.0,FASHION,13.0,61739.0
1770,144.97,34.33,6.0,59169.0,technology,16.0,59169.0
1771,125.46,19.65,8.0,60731.0,TECHNOLOGY,10.0,60731.0
1772,95.03,59.62,0.0,51495.0,fashion,10.0,51495.0
1773,28.82,30.5,4.0,18476.0,FASHION,5.0,18476.0
1774,68.0,6.87,12.0,1506.0,health,10.0,1506.0
1775,22.3,12.06,10.0,59434.0,fashion,3.0,59434.0
1776,128.99,no_info,1.0,44670.0,health,3.0,44670.0
1777,N/A,NONES,6.0,48365.0,TECHNOLOGY,3.0,48365.0
1778,728.0,37.8 R$,6.0,32401.0,sports,5.0,32401.0
1779,127.77,2.46,8.0,53358.0,technology,11.0,53358.0
1780,438.99 real brasileiro,17.14,8.0,54997.0,technology,11.0,54997.0
1781,129.7,83.1 r$,4.0,42465.0,fashion,13.0,42465.0
1782,548.0,38.39,2.0,44731.0,health,5.0,44731.0
1783,218.9,97.46,6.0,26731.0,fashion,7.0,26731.0
1784,820.0,23.71,6.0,33623.0,fashion,21.0,33623.0
1785,137.88,29.05,9.0,56445.0,sports,4.0,56445.0
1786,109.82,77.92,17.0,17671.0,TOYS,1.0,17671.0
1787,117.56,27.68 r$,0.0,22672.0,health,5.0,22672.0
1788,n/a,34.33,2.0,29269.0,health,24.0,29269.0
1789,475.0,161.82,5.0,32521.0,toys,5.0,32521.0
1790,26.77 Real,49.05 Reais,1.0,9273.0,fashion,17.0,9273.0
1791,32.54,11.33,9.0,17915.0,sports,12.0,17915.0
1792,77.08,20.67,9.0,7458.0,sports,23.0,7458.0
1793,66.0,20.9,1.0,52377.0,TECHNOLOGY,1.0,52377.0
1794,126.69,47.55,2.0,21207.0,technology,10.0,21207.0
1795,95.03,15.48,0.0,42073.0,sports,5.0,42073.0
1796,nones,nan,4.0,61250.0,n/a,3.0,61250.0
1797,45.83,24.79,7.0,36200.0,health,17.0,36200.0
1798,34.36,44.33 real brasileiro,14.0,31521.0,fashion,3.0,31521.0
1799,432.0,47.55,7.0,2835.0,FASHION,3.0,2835.0
1800,77.08,29.27 real brasileiro,1.0,34990.0,toys,20.0,34990.0
