,order,purchased,delivered,shipping,estimated_delivery,product
1119,31226.0,2017-09-27 22:10:10,2017-10-11 23:42:48,21.91,2017-10-17 12:00:00,12.0
1120,30566.0,2018-06-17 14:53:15,2018-06-26 20:35:41,110.14,2018-07-26 12:00:00,3.0
1121,6929.0,2017-11-07 19:38:03,2017-11-15 11:27:27,59.62,nan,3.0
1122,15341.0,2018-03-02 09:43:01,2018-03-14 19:58:50,46.22,2018-03-20 12:00:00,9.0
1123,26732.0,2017-08-04 09:00:00,2017-08-08 18:17:00,32.34,2017-08-17 12:00:00,12.0
1124,37660.0,2018-08-20 17:16:49,2018-08-29 19:06:50,15.93,NO_INFO,4.0
1125,37087.0,2017-05-08 23:21:34,2017-06-16 11:11:50,46.76,2017-06-07,1.0
1126,59335.0,2017-11-23 20:17:06,2017-12-11 22:15:25,70.82,2017-12-27,0.0
1127,14576.0,2018-07-23 19:07:01,2018-07-27 17:24:37,55.92,nones,15.0
1128,2869.0,2017-12-03 22:58:18,2017-12-11 19:19:05,46.76,2018-01-02 12:00:00,16.0
1129,5372.0,2017-05-23 22:30:12,2017-05-30 13:27:53,25.26,NAN,14.0
1130,10905.0,2017-08-07 09:09:06,2017-08-10 15:55:14,33.74 REAL BRASILEIRO,NONES,9.0
1131,45525.0,2017-09-07 11:23:20,2017-09-13 13:30:15,63.2,2017-09-26 12:00:00,4.0
1132,16783.0,nones,nan,valores em falta,valores em falta,4.0
1133,44198.0,2018-05-09 00:54:27,n/a,53.29,2018-05-29 12:00:00,9.0
1134,54997.0,2017-04-14 20:31:38,2017-05-08 11:42:55,17.14,2017-05-10,8.0
1135,21141.0,2018-01-18 18:22:22,2018-02-05 17:14:53,9.21,2018-02-14,13.0
1136,18684.0,2018-06-03 16:00:26,2018-06-18 17:41:12,54.46,2018-07-27 12:00:00,0.0
1137,49863.0,2017-08-03 20:50:07,2017-08-10 16:14:09,47.55 reais,2017-08-29,3.0
1138,41437.0,2017-05-15 00:59:39,2017-05-18 12:33:34,32.34,2017-05-24 12:00:00,0.0
1139,5372.0,nones,nan,25.26,nan,14.0
1140,48466.0,2018-06-08 12:06:19,2018-06-15 22:49:26,51.39,2018-07-13 12:00:00,12.0
1141,9155.0,2018-03-04 20:09:47,2018-03-13 12:28:43,61.44,2018-03-29,16.0
1142,34618.0,2018-07-15 20:37:57,2018-07-26 19:05:30,47.61,NONES,0.0
1143,17071.0,nan,nones,valores em falta,nan,10.0
1144,33376.0,2017-02-09 11:01:15,2017-02-15 11:54:38,21.82,2017-03-13 12:00:00,1.0
1145,19987.0,2018-05-01 09:53:51,2018-05-11 00:47:45,56.92,2018-05-24 12:00:00,2.0
1146,45525.0,2017-09-07 11:23:20,2017-09-13 13:30:15,63.2,2017-09-26 12:00:00,4.0
1147,6805.0,2017-12-19 20:20:53,2018-01-08 21:09:07,20.9,2018-01-15 12:00:00,9.0
1148,2083.0,2018-04-30 18:54:58,2018-05-12 16:59:01,30.74,2018-05-17 12:00:00,0.0
1149,12328.0,2018-05-13 21:29:49,2018-05-16 21:10:54,47.54,2018-06-08 12:00:00,9.0
1150,21207.0,2018-02-06 09:48:11,2018-02-16 13:58:56,47.55,2018-03-07 12:00:00,2.0
1151,24626.0,2017-12-02 12:19:20,2017-12-26 17:53:25,37.91,2017-12-29 12:00:00,12.0
1152,26731.0,2018-04-10 21:18:01,2018-04-14 14:56:54,97.46,no_info,6.0
1153,21106.0,2018-03-15 22:56:52,2018-03-20 18:11:50,38.63,2018-03-27,14.0
1154,17850.0,2017-04-21 09:48:39,2017-05-15 12:22:12,21.65,2017-06-02 12:00:00,8.0
1155,53599.0,2017-09-21 14:54:50,2017-10-02 12:37:06,47.55,n/a,0.0
1156,3814.0,2018-08-14 00:20:52,2018-08-20 20:21:45,22.39,2018-08-27,9.0
1157,20605.0,2018-07-17 12:59:25,2018-07-25 14:04:58,19.2,2018-08-20,0.0
1158,27603.0,2017-11-24 18:30:43,2017-12-07 15:09:47,27.98,2017-12-14 12:00:00,7.0
1159,20846.0,VALORES EM FALTA,NAN,NAN,2018-08-06,3.0
1160,16530.0,2018-08-20 19:21:03,2018-08-30 19:36:44,9.18,2018-08-31 12:00:00,4.0
1161,31899.0,2018-04-23 20:23:04,2018-05-03 18:39:48,25.87,2018-05-17,7.0
1162,13435.0,2017-10-08 15:59:29,2017-10-19 19:13:29,45.0,2017-11-09 12:00:00,0.0
1163,61453.0,2018-07-26 14:26:52,2018-08-01 23:18:51,58.65 Real,2018-08-23,6.0
1164,27054.0,2017-10-31 14:18:36,2017-11-27 20:17:19,70.82,2017-12-05,3.0
1165,31999.0,2018-06-06 17:22:52,2018-06-08 19:59:36,43.34,nan,5.0
1166,44042.0,2018-01-14 15:05:15,2018-01-29 18:12:18,46.76,2018-02-14 12:00:00,12.0
1167,50688.0,2017-12-06 00:15:52,2017-12-19 14:29:28,14.25,2018-01-04 12:00:00,8.0
1168,49143.0,2018-06-21 18:04:09,2018-06-28 19:07:50,47.04,2018-07-16 12:00:00,1.0
1169,42247.0,2017-10-19 06:43:24,2017-11-03 18:52:28,32.34,nan,3.0
1170,30566.0,2018-06-17 14:53:15,2018-06-26 20:35:41,110.14,2018-07-26 12:00:00,3.0
1171,44463.0,2017-02-20 08:33:32,2017-03-01 13:54:48,55.54,2017-03-17 12:00:00,0.0
1172,1506.0,2018-04-11 14:36:30,2018-04-24 10:21:59,6.87,no_info,12.0
1173,31282.0,2018-08-19 17:06:05,2018-08-23 01:32:04,113.01,no_info,7.0
1174,48194.0,2017-05-21 20:15:25,2017-05-30 14:14:50,139.18,2017-06-13 12:00:00,14.0
1175,8056.0,2018-04-13 17:07:24,2018-05-04 18:17:29,45.05,2018-05-10,0.0
1176,42339.0,2017-05-10 00:37:53,2017-05-15 10:53:11,11.4,2017-05-29 12:00:00,0.0
1177,20980.0,2018-07-06 11:21:51,2018-07-16 17:41:48,29.87,2018-07-30,1.0
1178,15515.0,2017-11-12 20:32:49,2017-11-28 23:33:04,78.84 REAIS,VALORES EM FALTA,7.0
1179,23861.0,2018-06-13 14:57:53,nan,23.71,2018-07-04 12:00:00,8.0
1180,62112.0,2018-04-30 17:22:01,2018-05-08 14:59:30,61.58,valores em falta,9.0
1181,20813.0,nones,2018-05-29 14:33:19,nones,no_info,5.0
1182,29176.0,2017-07-20 09:15:19,2017-07-25 22:37:50,33.9,2017-08-02 12:00:00,1.0
1183,58482.0,2017-07-15 12:56:04,2017-07-26 13:17:27,12.58,no_info,6.0
1184,157.0,2018-04-08 14:03:56,2018-04-10 20:34:41,39.84 REAL,VALORES EM FALTA,12.0
1185,40455.0,2017-09-13 22:55:58,2017-09-19 20:22:20,20.51,2017-09-25 12:00:00,1.0
1186,61616.0,2018-05-30 18:42:21,2018-06-07 20:41:43,22.18,2018-07-05,1.0
1187,43882.0,2017-09-18 18:53:15,2017-09-22 20:56:45,30.01,n/a,17.0
1188,52459.0,2018-08-13 14:33:18,2018-08-20 23:45:37,63.11 real brasileiro,2018-08-24 12:00:00,0.0
1189,54240.0,nones,no_info,n/a,valores em falta,10.0
1190,51569.0,2018-08-01 08:33:57,2018-08-13 11:22:45,3.04,VALORES EM FALTA,0.0
1191,62543.0,2017-07-10 17:55:20,2017-07-17 22:04:24,22.18,2017-07-28 12:00:00,12.0
1192,9584.0,2018-05-09 08:28:42,2018-05-11 17:57:33,11.39,2018-05-17 12:00:00,4.0
1193,45760.0,2018-04-13 10:09:10,2018-04-23 23:22:07,20.77,2018-05-08 12:00:00,4.0
1194,61250.0,2017-09-07 17:11:45,2017-09-13 18:05:09,40.47,2017-09-28 12:00:00,4.0
1195,1718.0,2017-12-24 15:40:09,2017-12-29 17:30:15,67.11,2018-01-22 12:00:00,9.0
1196,19720.0,2017-08-19 18:27:16,2017-08-28 19:07:31,32.95 R$,2017-09-15 12:00:00,3.0
1197,22540.0,2017-11-21 16:22:07,2017-11-29 00:39:07,32.34,2017-12-01 12:00:00,8.0
1198,19395.0,2018-03-02 08:33:32,2018-03-14 13:32:11,76.76,nones,5.0
1199,27762.0,2018-04-01 20:47:51,2018-04-04 20:39:19,37.33,2018-04-16 12:00:00,14.0
1200,15665.0,2018-06-15 09:40:37,2018-06-21 20:36:37,12.01,2018-07-05 12:00:00,1.0
1201,62618.0,2017-09-07 01:15:30,2017-09-12 21:44:35,38.66,NO_INFO,4.0
1202,22059.0,2017-12-03 20:14:21,2017-12-14 20:22:50,123.8,2017-12-27,4.0
1203,302.0,2017-07-11 22:27:14,2017-07-31 17:26:45,48.1,2017-08-10 12:00:00,6.0
1204,31376.0,2018-08-15 16:58:08,2018-08-17 22:51:29,132.94,2018-08-28 12:00:00,2.0
1205,56668.0,2017-05-17 09:30:27,2017-05-24 11:25:45,12.28,2017-06-08,11.0
1206,26049.0,2017-12-11 18:25:03,2017-12-20 20:38:15,41.93,n/a,10.0
1207,43932.0,2017-07-19 12:39:52,2017-08-04 17:04:20,8.52,NAN,1.0
1208,57563.0,2018-03-05 19:29:12,2018-03-24 18:58:53,7.94,2018-03-22,8.0
1209,61663.0,2018-07-28 10:11:59,2018-08-03 21:08:35,2.75,2018-08-17,0.0
1210,4819.0,2017-09-19 18:03:53,2017-10-10 23:09:44,49.93,2017-10-10,9.0
1211,3442.0,2017-11-24 10:27:33,2017-12-14 18:47:16,38.66,valores em falta,4.0
1212,54845.0,2017-03-13 14:20:10,2017-03-23 12:52:57,nones,2017-04-03 12:00:00,4.0
1213,57122.0,2017-03-14 08:47:46,2017-03-27 17:50:14,55.54,no_info,3.0
1214,7164.0,2017-02-13 21:14:23,2017-02-21 14:21:44,97.74,2017-03-14,3.0
1215,60786.0,2017-08-25 13:31:57,2017-09-01 18:22:34,5.24 real,nan,1.0
1216,33613.0,2017-02-08 22:08:44,2017-02-13 16:05:11,29.06 reais,2017-03-21 12:00:00,7.0
1217,54907.0,2017-06-13 21:52:55,2017-06-23 09:31:24,30.66 real brasileiro,2017-07-04 12:00:00,13.0
1218,10627.0,2017-10-23 16:26:56,2017-10-26 20:47:57,84.65,NO_INFO,14.0
1219,15700.0,2018-08-06 12:22:58,2018-08-14 11:47:42,61.03 REAIS,2018-09-11 12:00:00,3.0
1220,40768.0,N/A,NO_INFO,N/A,VALORES EM FALTA,0.0
1221,51214.0,2018-01-04 14:44:23,2018-01-30 21:21:55,34.31,2018-01-29 12:00:00,6.0
1222,20587.0,2017-10-04 10:29:31,2017-10-12 14:51:38,28.77,2017-10-31 12:00:00,2.0
1223,7009.0,2017-11-25 12:14:42,2017-12-13 09:32:16,78.2,2017-12-15,9.0
1224,52042.0,2017-08-01 23:07:21,2017-08-07 17:48:00,49.72,2017-08-31 12:00:00,12.0
1225,18684.0,2018-06-03 16:00:26,2018-06-18 17:41:12,54.46,nan,0.0
1226,27736.0,2017-12-26 21:54:01,2018-01-08 16:52:34,12.59,2018-01-26,4.0
1227,11000.0,2018-06-26 17:39:34,2018-07-03 19:21:48,10.33,2018-08-01 12:00:00,1.0
1228,25967.0,2018-07-23 18:40:15,2018-07-26 18:50:46,50.43,2018-08-09 12:00:00,5.0
1229,1659.0,2018-03-02 17:38:17,2018-04-05 19:58:53,46.87,2018-03-20 12:00:00,0.0
1230,61175.0,2018-08-19 20:45:16,2018-08-23 18:15:53,50.74,2018-08-28 12:00:00,2.0
1231,39714.0,2018-06-12 11:00:26,2018-06-23 00:03:41,30.69,2018-07-13 12:00:00,17.0
1232,21106.0,2018-03-15 22:56:52,2018-03-20 18:11:50,38.63,2018-03-27,14.0
1233,52377.0,2017-07-12 22:10:05,2017-07-24 19:27:37,20.9,NAN,1.0
1234,36137.0,2018-03-14 19:52:53,2018-05-12 11:20:59,82.12 R$,2018-04-05 12:00:00,9.0
1235,684.0,nan,no_info,nan,no_info,5.0
1236,37506.0,2018-05-08 16:53:32,2018-05-16 19:04:28,45.41,2018-05-18 12:00:00,3.0
1237,52146.0,2017-10-05 18:46:15,2017-10-09 18:24:02,38.48,2017-10-23 12:00:00,0.0
1238,32076.0,2017-11-30 19:49:47,2018-01-03 17:10:59,10.56,2018-01-03 12:00:00,17.0
1239,18357.0,2018-01-02 17:42:24,2018-01-09 19:51:35,78.42,2018-02-01 12:00:00,8.0
1240,54354.0,2018-04-12 16:49:57,2018-04-18 03:04:59,25.12,2018-05-07 12:00:00,9.0
1241,51968.0,2018-08-11 16:39:54,2018-08-14 18:28:32,89.55,2018-08-20 12:00:00,12.0
1242,8351.0,2018-08-19 13:41:46,2018-08-22 21:18:50,14.59,2018-08-24 12:00:00,8.0
1243,25099.0,2017-05-25 16:09:40,2017-06-05 12:50:07,49.26,2017-06-19 12:00:00,9.0
1244,62618.0,2017-09-07 01:15:30,2017-09-12 21:44:35,38.66,2017-09-26,4.0
1245,25628.0,2018-03-19 10:12:27,2018-03-26 19:59:36,39.6,2018-04-05 12:00:00,7.0
1246,52312.0,2018-04-15 20:56:35,2018-04-18 21:56:28,11.33,n/a,12.0
1247,1787.0,2017-07-28 12:16:33,2017-08-08 19:15:14,29.68,2017-08-23,4.0
1248,44630.0,2017-11-15 16:41:55,2017-11-22 13:38:26,48.35,2017-12-05 12:00:00,2.0
1249,32521.0,2017-07-27 16:11:58,2017-08-02 22:43:53,161.82,nones,5.0
1250,46364.0,2018-02-17 23:18:19,2018-02-26 20:29:56,29.68,nones,6.0
1251,38300.0,2018-03-31 17:40:49,2018-04-05 20:21:44,9.49,2018-04-18,1.0
1252,42154.0,2018-06-20 09:09:04,2018-06-28 12:54:48,45.27,2018-07-25 12:00:00,4.0
1253,9602.0,2018-02-15 17:55:55,n/a,nan,2018-03-02,1.0
1254,58241.0,2018-05-08 11:14:12,2018-05-11 20:22:22,18.79,2018-05-18 12:00:00,3.0
1255,43044.0,2017-11-20 10:59:31,2017-11-30 21:34:38,24.11,2017-12-14 12:00:00,1.0
1256,39364.0,2018-03-06 17:21:09,2018-03-27 18:48:47,31.99,2018-03-27 12:00:00,0.0
1257,57166.0,2017-05-05 07:48:46,2017-05-16 06:50:09,31.33,2017-05-26,2.0
1258,15690.0,2018-08-18 18:37:46,2018-08-27 18:55:40,31.33,2018-09-04,9.0
1259,14850.0,2018-03-14 17:58:51,2018-03-23 16:46:39,81.42,2018-03-26 12:00:00,3.0
1260,17085.0,2018-06-26 13:21:07,2018-07-02 15:56:51,15.17,2018-07-27 12:00:00,1.0
1261,8839.0,2017-04-28 16:26:51,2017-05-16 17:42:18,41.0,2017-05-22,6.0
1262,50066.0,2017-07-18 21:02:57,2017-07-21 20:46:35,32.34,2017-07-31 12:00:00,9.0
1263,11017.0,2018-05-09 20:49:26,2018-05-18 20:32:32,16.67,2018-06-07,0.0
1264,35923.0,2017-04-03 19:20:39,2017-04-13 18:42:25,48.35,2017-05-04,1.0
1265,31887.0,2018-05-09 20:52:27,2018-06-01 19:04:10,113.45,2018-06-06,1.0
1266,11448.0,no_info,2018-08-01 19:10:00,57.21,nones,14.0
1267,11767.0,2018-03-30 00:06:55,2018-04-06 23:26:42,6.87,nan,8.0
1268,32222.0,2018-03-13 07:45:39,2018-04-03 14:58:55,73.11,nan,9.0
1269,23487.0,2018-03-10 23:29:10,2018-03-23 15:58:23,133.52,2018-03-28 12:00:00,6.0
1270,34682.0,2018-05-05 14:32:51,2018-05-10 15:19:23,11.39,2018-05-15 12:00:00,13.0
1271,52132.0,2018-04-17 15:07:46,2018-05-02 22:36:33,10.05,2018-05-24 12:00:00,1.0
1272,1650.0,2017-05-29 12:13:27,2017-05-31 10:49:57,32.34,2017-06-09 12:00:00,1.0
1273,35315.0,2018-03-24 17:26:26,valores em falta,47.92,no_info,10.0
1274,13105.0,2018-04-05 12:39:13,2018-04-25 21:11:22,32.86,2018-05-11 12:00:00,0.0
1275,11085.0,2018-07-07 16:24:14,2018-07-13 19:38:44,22.97,NONES,8.0
1276,17862.0,2017-12-29 09:32:08,2018-01-09 20:10:07,30.66,2018-01-24 12:00:00,4.0
1277,62892.0,2017-08-28 17:09:05,2017-09-05 18:23:22,46.76,2017-09-25 12:00:00,4.0
1278,45483.0,2017-08-19 01:13:11,2017-08-29 17:23:39,7.12,2017-09-11 12:00:00,9.0
1279,45321.0,2017-06-04 11:52:38,2017-06-19 20:04:19,2.18,2017-07-03 12:00:00,0.0
1280,60292.0,2018-03-17 13:04:49,2018-03-29 20:22:44,14.59,2018-04-16 12:00:00,7.0
1281,59247.0,2018-01-12 10:59:33,2018-01-24 00:12:33,50.05,2018-02-06 12:00:00,12.0
1282,30757.0,2018-04-30 18:55:04,2018-05-09 13:58:34,109.73,nones,9.0
1283,59757.0,2017-09-05 22:29:57,2017-09-11 18:27:41,16.53,2017-09-18,10.0
1284,41557.0,valores em falta,n/a,valores em falta,no_info,5.0
1285,16535.0,2018-05-19 19:44:07,2018-06-06 19:52:31,82.12,no_info,15.0
1286,49351.0,2018-04-02 08:47:49,2018-04-13 13:22:32,22.18 real brasileiro,nones,3.0
1287,40730.0,2017-10-01 20:48:40,2017-10-14 12:33:34,33.35,2017-10-27 12:00:00,6.0
1288,9584.0,2018-05-09 08:28:42,2018-05-11 17:57:33,11.39,2018-05-17 12:00:00,4.0
1289,54567.0,2018-01-16 17:56:59,2018-02-02 16:32:39,56.11,2018-02-15 12:00:00,6.0
1290,13818.0,2017-06-25 23:10:29,2017-07-05 15:22:06,20.9,2017-07-18 12:00:00,6.0
1291,9602.0,2018-02-15 17:55:55,2018-03-08 19:39:28,149.66,2018-03-02,1.0
1292,19738.0,2018-03-20 14:44:43,2018-04-04 20:58:37,64.09,2018-04-10 12:00:00,11.0
1293,51550.0,N/A,2018-05-17 19:17:25,VALORES EM FALTA,2018-06-01,6.0
1294,15705.0,2018-08-01 18:58:49,2018-08-13 23:16:46,39.68,n/a,3.0
1295,31720.0,2018-04-25 10:36:59,2018-05-03 19:54:53,36.72,2018-05-23,1.0
1296,6777.0,2017-09-18 22:08:50,2017-10-11 20:08:07,14.18,N/A,13.0
1297,59065.0,2018-03-31 21:09:19,2018-05-08 13:58:42,150.8,n/a,3.0
1298,25290.0,2018-02-15 16:08:06,2018-02-20 15:03:57,64.93,2018-03-01 12:00:00,1.0
1299,11068.0,2017-10-19 15:53:20,2017-11-03 19:51:50,38.66,2017-11-13 12:00:00,3.0
1300,7682.0,2017-05-21 16:19:58,2017-05-26 20:49:53,64.41,no_info,2.0
1301,27855.0,2017-12-09 10:52:15,2017-12-18 15:12:21,44.93,2018-01-08,8.0
1302,62254.0,2017-11-24 20:33:02,2017-11-29 16:57:32,6.08,nan,2.0
1303,41896.0,2018-04-01 12:57:16,2018-04-04 22:08:38,21.25,2018-04-12,4.0
1304,13542.0,valores em falta,valores em falta,47.55,nan,13.0
1305,2084.0,2018-04-06 11:37:12,2018-04-17 17:09:41,126.29,2018-04-27 12:00:00,4.0
1306,8653.0,2017-02-07 16:34:23,2017-02-20 12:21:39,6.87,2017-03-06 12:00:00,5.0
1307,28177.0,2017-10-29 10:19:49,2017-11-13 14:59:09,101.63,2017-11-17 12:00:00,7.0
1308,1696.0,2018-08-18 13:50:27,2018-08-29 17:42:00,14.68,2018-09-11 12:00:00,2.0
1309,5303.0,NONES,NO_INFO,62.88,2017-11-14 12:00:00,9.0
1310,11277.0,2017-12-11 18:13:43,2017-12-26 19:07:15,82.44,2018-01-11 12:00:00,1.0
1311,684.0,2017-09-09 22:15:52,2017-09-22 22:26:41,26.72,2017-10-03 12:00:00,5.0
1312,50383.0,2018-01-18 18:44:19,2018-01-30 19:33:29,9.21,valores em falta,4.0
1313,46687.0,2017-07-19 20:35:27,2017-07-21 20:13:49,5.59,2017-08-01 12:00:00,13.0
1314,56237.0,2018-03-13 13:31:24,2018-03-17 01:48:46,18.4,2018-03-23,3.0
1315,58209.0,2018-02-09 11:43:40,2018-03-02 11:35:09,34.17 real brasileiro,nan,1.0
1316,15437.0,2017-11-25 17:46:11,2017-12-16 18:19:56,17.0 REAIS,2017-12-26,12.0
1317,19395.0,2018-03-02 08:33:32,2018-03-14 13:32:11,76.76,NONES,5.0
1318,50923.0,2017-12-05 17:48:44,2017-12-09 12:58:52,5.59,2017-12-21 12:00:00,6.0
1319,55223.0,NO_INFO,NONES,NAN,2018-03-09,13.0
1320,13105.0,2018-04-05 12:39:13,2018-04-25 21:11:22,32.86,2018-05-11 12:00:00,0.0
1321,45895.0,nan,2017-05-24 11:43:22,no_info,nones,12.0
1322,7401.0,2017-12-19 15:02:40,2017-12-27 22:07:12,17.38,2018-01-23 12:00:00,4.0
1323,27762.0,2018-04-01 20:47:51,2018-04-04 20:39:19,37.33,2018-04-16 12:00:00,14.0
1324,55998.0,2018-04-03 07:08:31,2018-04-06 22:00:17,87.77,2018-04-16,1.0
1325,22463.0,2017-09-25 21:38:16,2017-09-27 16:14:07,32.34,2017-10-10,13.0
1326,52003.0,2018-08-21 18:44:58,2018-08-27 14:18:26,22.47 R$,2018-08-27 12:00:00,14.0
1327,23194.0,2017-10-01 17:19:18,NO_INFO,174.49,2017-10-19,9.0
1328,60620.0,2017-09-30 21:44:37,2017-10-06 19:13:43,NONES,2017-10-27,1.0
1329,55086.0,2018-08-01 12:37:55,2018-08-07 00:11:50,20.81,2018-08-31 12:00:00,8.0
1330,20815.0,2017-03-13 18:13:52,2017-03-16 06:12:06,44.73,2017-04-03 12:00:00,7.0
1331,26541.0,2018-05-30 16:02:54,2018-06-19 13:58:32,6.87,2018-07-16 12:00:00,5.0
1332,16783.0,2018-07-18 10:31:28,2018-07-23 11:05:31,50.28,2018-08-06 12:00:00,4.0
1333,51058.0,2018-08-06 17:38:40,2018-08-13 18:35:00,149.66,valores em falta,0.0
1334,4637.0,2017-08-22 17:12:58,2017-08-24 21:05:22,104.16,N/A,1.0
1335,55998.0,2018-04-03 07:08:31,2018-04-06 22:00:17,87.77,2018-04-16,1.0
1336,44567.0,2018-01-16 16:56:12,2018-01-23 20:13:44,47.73,2018-02-14 12:00:00,13.0
1337,54983.0,2017-06-27 22:45:09,2017-07-12 20:04:35,58.14,2017-07-19 12:00:00,2.0
1338,28230.0,nones,2018-05-04 19:22:28,nones,no_info,6.0
1339,4955.0,2017-10-11 14:49:50,2017-10-30 17:50:29,29.68,2017-11-08 12:00:00,16.0
1340,35978.0,2017-04-26 17:02:12,2017-05-25 11:11:56,nan,nones,8.0
1341,52377.0,2017-07-12 22:10:05,2017-07-24 19:27:37,20.9,nan,1.0
1342,40059.0,2017-06-19 14:31:01,2017-06-26 13:52:08,91.24,2017-07-19 12:00:00,0.0
1343,22059.0,2017-12-03 20:14:21,2017-12-14 20:22:50,123.8,2017-12-27,4.0
1344,57475.0,2018-05-24 01:14:59,2018-06-08 17:55:30,3.83,2018-06-18 12:00:00,9.0
1345,37162.0,2018-05-11 00:09:19,2018-05-14 19:51:59,60.07,2018-05-21,9.0
1346,27313.0,2018-01-14 22:31:54,2018-01-22 16:03:40,58.02,2018-01-30,8.0
1347,39409.0,2018-08-07 11:30:03,2018-08-15 16:32:28,48.58,2018-08-20 12:00:00,12.0
1348,32222.0,2018-03-13 07:45:39,2018-04-03 14:58:55,73.11,nan,9.0
1349,2129.0,2018-07-02 21:45:09,2018-07-10 17:51:24,69.22,2018-07-30 12:00:00,15.0
1350,55086.0,2018-08-01 12:37:55,2018-08-07 00:11:50,20.81,2018-08-31 12:00:00,8.0
1351,30823.0,2018-02-12 10:12:54,2018-02-27 22:09:24,35.61,2018-03-06 12:00:00,12.0
1352,16674.0,2018-02-05 12:04:33,2018-02-15 22:53:03,70.39,2018-03-01 12:00:00,2.0
1353,6093.0,2018-02-22 08:34:25,2018-03-23 02:51:53,72.67,2018-03-19,1.0
1354,29335.0,2017-09-12 23:58:05,2017-09-21 18:14:10,21.98,2017-10-10 12:00:00,13.0
1355,60060.0,2018-08-10 10:33:46,2018-08-23 18:56:23,33.74,2018-08-15 12:00:00,12.0
1356,54614.0,2018-05-25 09:54:34,2018-06-04 20:28:32,52.64,2018-06-19 12:00:00,8.0
1357,20884.0,2017-09-11 16:54:06,2017-09-25 18:16:49,61.1,2017-09-27 12:00:00,8.0
1358,49863.0,2017-08-03 20:50:07,2017-08-10 16:14:09,47.55 REAIS,2017-08-29,3.0
1359,57388.0,2018-08-09 12:06:24,2018-08-16 15:16:51,41.54,2018-08-27,3.0
1360,16446.0,2018-02-19 22:35:15,2018-03-01 21:48:15,19.38,2018-03-12 12:00:00,8.0
1361,49877.0,2018-07-04 17:33:01,2018-07-06 12:51:11,116.88 real brasileiro,2018-07-17,7.0
1362,48594.0,2018-06-19 16:41:53,2018-06-28 21:28:58,2.21,no_info,1.0
1363,53746.0,NAN,2018-03-01 01:08:25,26.04,2018-03-14 12:00:00,3.0
1364,19177.0,2018-05-16 16:19:18,2018-06-05 20:19:00,9.87,2018-06-08 12:00:00,15.0
1365,18940.0,2017-12-17 12:45:48,2017-12-21 18:43:23,6.08,2018-01-05 12:00:00,1.0
1366,33410.0,2017-05-10 16:04:38,2017-05-17 16:25:59,38.66,2017-06-02,9.0
1367,32330.0,2017-12-12 12:11:59,2017-12-18 19:38:34,38.48,2017-12-29 12:00:00,1.0
1368,11771.0,2018-07-26 16:37:10,2018-08-02 19:11:45,19.65,2018-08-14,13.0
1369,27914.0,2017-06-05 22:26:58,2017-06-13 06:18:03,61.25,2017-06-28 12:00:00,15.0
1370,29633.0,2018-04-02 09:35:34,2018-04-05 21:34:35,29.6,2018-04-19 12:00:00,9.0
1371,10905.0,2017-08-07 09:09:06,2017-08-10 15:55:14,33.74 real brasileiro,nones,9.0
1372,52769.0,2018-08-23 14:56:46,2018-08-30 15:06:32,38.51 R$,2018-08-31 12:00:00,16.0
1373,14874.0,2017-07-17 10:37:43,2017-07-20 15:51:18,25.85,2017-08-10 12:00:00,1.0
1374,51003.0,2017-06-17 23:53:28,2017-06-28 15:29:42,64.98,2017-07-11,6.0
1375,52205.0,2017-10-17 22:38:28,2017-10-25 16:20:05,32.34,NO_INFO,1.0
1376,49130.0,2018-01-19 16:34:05,2018-01-30 19:47:46,61.3,2018-02-14,9.0
1377,51817.0,2018-07-28 21:37:46,2018-08-03 17:44:48,107.12,2018-08-07,9.0
1378,46666.0,2018-07-21 21:31:01,2018-08-10 12:07:24,17.64,2018-08-06,0.0
1379,28177.0,2017-10-29 10:19:49,2017-11-13 14:59:09,101.63,2017-11-17 12:00:00,7.0
1380,30364.0,2018-04-30 09:34:18,2018-05-08 16:44:46,56.92,2018-05-16,7.0
1381,3672.0,2018-04-03 21:00:30,2018-04-16 17:54:53,6.87,2018-04-26,8.0
1382,49109.0,2017-03-26 14:52:53,2017-03-30 17:08:40,53.36,2017-04-25 12:00:00,12.0
1383,17807.0,2018-01-22 10:28:04,2018-02-01 21:48:25,125.66 R$,2018-02-19 12:00:00,6.0
1384,25443.0,2018-02-05 19:14:46,2018-04-11 19:19:26,71.9,2018-03-16,3.0
1385,21547.0,valores em falta,2017-05-26 08:33:09,6.08,2017-06-12 12:00:00,4.0
1386,43312.0,2017-12-03 17:07:46,2017-12-10 16:59:30,44.93,2017-12-28 12:00:00,4.0
1387,29673.0,2018-05-16 17:20:12,2018-05-21 15:06:45,34.33,2018-05-24,9.0
1388,37192.0,2018-08-20 10:38:17,2018-08-24 23:04:47,1.64,NONES,10.0
1389,15880.0,2017-04-09 13:33:34,2017-04-18 16:48:26,49.26,2017-05-10 12:00:00,0.0
1390,15705.0,no_info,n/a,valores em falta,nan,3.0
1391,44361.0,2017-08-26 14:11:46,2017-08-31 17:03:47,18.56,2017-09-15 12:00:00,4.0
1392,51058.0,valores em falta,no_info,149.66,valores em falta,0.0
1393,50923.0,2017-12-05 17:48:44,2017-12-09 12:58:52,5.59,2017-12-21 12:00:00,6.0
