CustomerID,Age,Gender,Income,Tenure,Mobile,Mobile_Spending,interne,Internet_Spending,TV,TV_Spending,Aditional_service,Adicional_service_spending,NumServices,TotalSpend,SolicitudesSAC,reclamosSAC,ChurnRisk
210,41.0,Male,1442743.0,3.0,1,9537.0,0,0.0,1,15526.0,1,8772.1,2,20946.54,270.0,42.0,0.85
211,32.0,Male,2294681.0,12.0,0,0.0,0,0.0,0,17840.0,0,0.0,4,51373.43,0.0,0.0,0.3
212,49.0,Male,1998658.0,4.0,1,23022.0,1,18501.0,0,14713.0,1,10925.13,4,23994.29,88.0,12.0,0.505
213,49.0,Female,2155663.0,11.0,1,11119.0,0,0.0,0,9365.0,0,0.0,2,23610.79,176.0,28.0,0.775
214,41.0,Male,2347365.0,6.0,0,0.0,0,0.0,1,11436.0,1,20511.31,1,19830.61,82.0,15.0,0.58
215,58.0,Female,2101842.0,3.0,0,0.0,1,25160.0,1,21936.0,1,11391.94,1,49673.41,60.0,8.0,0.9
216,69.0,Female,2219931.0,7.0,0,0.0,0,0.0,1,20027.0,1,10472.87,2,50688.03,345.0,65.0,0.665
217,66.0,Male,2077193.0,3.0,0,0.0,0,0.0,0,9500.0,1,19547.46,4,23838.01,198.0,36.0,0.61
218,66.0,Female,2385919.0,9.0,1,17188.0,1,13273.0,1,21678.0,1,22758.4,4,51195.49,430.0,54.0,0.6950000000000001
219,69.0,Female,2532034.0,4.0,1,22567.0,1,42168.0,0,12289.0,0,0.0,4,62172.82,3.0,0.0,0.395
220,29.0,Male,2059871.0,2.0,0,0.0,0,0.0,0,19531.0,0,0.0,2,27646.24,29.0,4.0,0.63
221,56.0,Female,2047291.0,6.0,1,17992.0,0,0.0,1,22750.0,1,14316.65,2,39863.57,118.0,14.0,0.77
222,19.0,Female,2096048.0,14.0,0,0.0,1,29482.0,0,20289.0,1,21137.04,2,24642.57,78.0,14.0,0.845
223,20.0,Female,1968342.0,9.0,1,25501.0,0,0.0,0,20044.0,1,21361.44,3,35668.61,44.0,8.0,0.65
224,66.0,Female,1879916.0,13.0,0,0.0,0,0.0,1,16205.0,0,0.0,1,25928.17,99.0,10.0,0.8200000000000001
225,54.0,Female,2314501.0,10.0,0,0.0,0,0.0,0,8968.0,0,0.0,4,43049.18,270.0,40.0,0.975
226,66.0,Female,1880321.0,10.0,0,0.0,0,0.0,0,18589.0,1,18682.69,3,36603.85,330.0,34.0,0.77
227,34.0,Female,1863019.0,2.0,0,0.0,1,22610.0,1,12957.0,0,0.0,4,37818.13,192.0,27.0,0.59
228,66.0,Female,2269511.0,4.0,1,19210.0,1,25285.0,0,23970.0,1,24787.02,3,53075.43,231.0,30.0,0.8200000000000001
229,19.0,Male,2292533.0,5.0,0,0.0,1,37065.0,0,18919.0,0,0.0,1,23293.03,32.0,5.0,0.99
230,19.0,Male,2700041.0,9.0,0,0.0,0,0.0,1,14363.0,1,20059.59,4,34892.09,38.0,4.0,0.88
231,45.0,Male,2365899.0,7.0,1,20605.0,0,0.0,0,10098.0,0,0.0,1,26420.89,95.0,15.0,0.49429083478630415
232,40.0,Female,2248108.0,5.0,1,13485.0,1,35481.0,0,18246.0,0,0.0,4,35077.7,42.0,5.0,0.6818981359199162
233,54.0,Female,2291403.0,6.0,0,0.0,0,0.0,0,18805.0,1,26012.2,2,35566.6,216.0,37.0,0.55
234,49.0,Female,1955635.0,9.0,1,21031.0,1,20800.0,1,20460.0,0,0.0,4,27213.16,0.0,0.0,0.25
235,50.0,Male,2168665.0,4.0,1,17382.0,1,32969.0,0,8987.0,0,0.0,2,53770.12,150.0,18.0,0.665
236,18.0,Male,2182893.0,14.0,0,0.0,0,0.0,0,22186.0,0,0.0,4,45875.23,126.0,15.0,0.775
237,36.0,Male,1837378.0,13.0,0,0.0,0,0.0,1,12800.0,0,0.0,4,18123.62,180.0,22.0,0.575
238,19.0,Female,1985317.0,2.0,0,0.0,1,26946.0,0,15704.0,1,16817.57,2,29851.07,104.0,10.0,0.99
239,61.0,Male,2285718.0,5.0,1,15341.0,0,0.0,1,18170.0,0,0.0,3,51847.7,337.0,35.0,0.4238288010514872
240,43.0,nan,1994447.0,14.0,1,27229.0,1,18481.0,1,13537.0,1,13351.69,2,22159.15,164.0,29.0,0.755
241,49.0,Female,2183471.0,7.0,1,16454.0,0,0.0,0,11522.0,0,0.0,3,35089.14,324.0,53.0,1.0
242,23.0,Male,2269039.0,12.0,0,0.0,1,19058.0,0,10103.0,0,0.0,1,48151.8,94.0,14.0,0.67
243,49.0,Female,2255043.0,4.0,0,0.0,0,0.0,1,12264.0,0,0.0,1,22020.64,318.0,40.0,0.685
244,21.0,Male,2519195.0,12.0,1,17117.0,0,0.0,1,23531.0,1,23554.25,1,55314.31,47.0,6.0,0.6448380175189876
245,28.0,Female,1825616.0,1.0,0,0.0,0,0.0,1,16603.0,1,11815.16,4,18580.82,126.0,17.0,0.535
246,34.0,Female,2492756.0,8.0,1,32480.0,1,29616.0,0,22539.0,1,26421.55,3,40027.06,197.0,34.0,0.63
247,55.0,Female,2142283.0,5.0,1,17348.0,1,16529.0,1,23197.0,1,26046.65,2,52020.46,110.0,18.0,0.745
248,41.0,Female,2250214.0,10.0,0,0.0,0,0.0,0,16563.0,0,0.0,3,37845.59,0.0,0.0,0.285
249,22.0,Female,2209086.0,2.0,0,0.0,0,0.0,1,21396.0,1,23686.45,1,51579.07,143.0,16.0,0.915
250,69.0,Male,2193906.0,3.0,1,13372.0,0,0.0,0,19715.0,0,0.0,2,51858.76,449.0,71.0,0.875
251,51.0,Female,1808789.0,12.0,0,0.0,0,0.0,1,19995.0,1,15592.33,1,28014.25,178.0,27.0,0.86
252,23.0,Female,2239186.0,14.0,0,0.0,1,24229.0,1,20149.0,1,9517.05,4,53525.28,58.0,6.0,0.6950000000000001
253,39.0,Female,1568351.0,10.0,0,0.0,0,0.0,1,8206.0,0,0.0,4,15413.12,0.0,0.0,0.485
254,28.0,Female,2628580.0,12.0,0,0.0,0,0.0,0,25159.0,0,0.0,4,37083.29,98.0,17.0,0.915
255,65.0,Male,2114546.0,10.0,0,0.0,1,28065.0,0,13956.0,1,16011.42,3,48793.49,394.0,44.0,0.735
256,33.0,Female,2347991.0,5.0,0,0.0,0,0.0,1,13636.0,1,20916.82,4,40363.59,66.0,10.0,0.67
257,50.0,Male,2204545.0,11.0,1,14569.0,0,0.0,1,13196.0,0,0.0,3,44682.96,353.0,48.0,0.5
258,26.0,Female,2010976.0,4.0,0,0.0,0,0.0,1,20498.0,0,0.0,3,18187.85,182.0,29.0,0.6950000000000001
259,23.0,Female,1837775.0,9.0,1,9200.0,1,18005.0,0,13470.0,0,0.0,1,35689.72,54.0,5.0,0.525
260,33.0,Male,1780899.0,9.0,1,16722.0,0,0.0,0,13276.0,0,0.0,3,40066.16,87.0,11.0,0.655
261,46.0,Male,2233810.0,8.0,1,13110.0,0,0.0,1,8775.0,0,0.0,1,43921.35,92.0,15.0,0.6
262,20.0,Male,2218098.0,2.0,0,0.0,1,16788.0,0,13141.0,1,14183.51,2,53719.08,144.0,21.0,0.665
263,37.0,Female,2167535.0,5.0,1,18337.0,1,33585.0,1,23066.0,0,0.0,3,43146.57,156.0,18.0,0.53
264,53.0,Male,1964670.0,14.0,0,0.0,0,0.0,1,15084.0,0,0.0,1,26717.76,159.0,31.0,0.89
265,36.0,Female,2123971.0,8.0,1,20411.0,1,29858.0,0,14972.0,0,0.0,2,26701.27,237.0,42.0,0.545
266,43.0,Male,1873144.0,8.0,1,20054.0,1,27234.0,0,8270.0,0,0.0,3,35259.82,176.0,35.0,0.86
267,20.0,Male,1795753.0,7.0,1,13426.0,1,29123.0,1,10960.0,0,0.0,4,17834.57,118.0,22.0,0.97
268,36.0,Female,1916803.0,4.0,0,0.0,0,0.0,0,9307.0,1,21084.44,2,28270.3,36.0,5.0,0.745
269,37.0,Male,1930001.0,3.0,1,16811.0,0,0.0,1,9864.0,1,8301.68,3,30083.42,170.0,28.0,0.89
270,49.0,Male,2439261.0,8.0,1,30475.0,1,37687.0,1,15739.0,1,20642.84,3,44794.13,332.0,50.0,0.97
271,24.0,Female,1590491.0,8.0,0,0.0,1,15231.0,0,6938.0,0,0.0,3,19427.91,97.0,15.0,0.77
272,69.0,Female,1990091.0,13.0,1,27249.0,0,0.0,0,19568.0,1,17685.97,1,47350.82,316.0,57.0,0.63
273,58.0,Female,2189704.0,10.0,1,22925.0,0,0.0,0,18896.0,1,26096.95,1,52629.94,180.0,21.0,0.51
274,50.0,Male,2595660.0,5.0,1,17797.0,0,0.0,1,25951.0,1,11463.82,2,47477.11,1.0,0.0,0.215
275,57.0,Male,1817770.0,3.0,1,24042.0,0,0.0,1,11855.0,1,21840.57,2,35510.85,235.0,27.0,0.575
276,56.0,Male,1665225.0,5.0,1,21365.0,1,17267.0,1,9251.0,1,17342.11,3,22401.67,210.0,38.0,0.925
277,35.0,Male,2216900.0,4.0,1,32641.0,1,32301.0,0,18588.0,0,0.0,2,27953.42,228.0,38.0,0.895
278,57.0,Male,2049457.0,8.0,0,0.0,0,0.0,0,8228.0,0,0.0,3,26288.39,114.0,15.0,0.865
279,18.0,Female,1933761.0,2.0,1,21102.0,0,0.0,1,8762.0,0,0.0,2,29208.32,92.0,15.0,0.545
280,28.0,Male,2131288.0,11.0,0,0.0,1,35019.0,1,20353.0,0,0.0,1,50764.17,140.0,25.0,0.35287957635032313
281,45.0,Female,2258553.0,8.0,0,0.0,0,0.0,0,24104.0,0,0.0,3,30437.88,0.0,0.0,0.155
282,42.0,Male,2221112.0,10.0,0,0.0,1,32045.0,0,12053.0,0,0.0,2,29182.27,257.0,40.0,0.745
283,67.0,Female,2090518.0,6.0,0,0.0,0,0.0,0,20760.0,0,0.0,1,28774.62,436.0,47.0,0.985
284,40.0,Male,2395042.0,4.0,1,28399.0,0,0.0,0,16280.0,0,0.0,2,29321.43,221.0,22.0,0.545
285,48.0,Male,2059219.0,11.0,1,17446.0,0,0.0,0,14508.0,1,25494.62,2,42142.1,240.0,39.0,0.8300000000000001
286,47.0,Female,2012936.0,14.0,0,0.0,1,31625.0,0,21430.0,1,18768.84,3,30305.47,310.0,51.0,0.9650000000000001
287,59.0,Male,2214168.0,14.0,0,0.0,1,26880.0,0,19094.0,0,0.0,3,35723.59,326.0,58.0,0.525
288,52.0,Female,1621841.0,14.0,1,8735.0,1,16677.0,1,16367.0,0,0.0,3,32849.75,167.0,25.0,0.81
289,24.0,Male,2184727.0,3.0,1,17144.0,1,34597.0,1,21440.0,0,0.0,2,41886.7,37.0,7.0,0.7949999999999999
290,33.0,Male,1909034.0,10.0,1,12847.0,0,0.0,1,15773.0,0,0.0,2,28778.84,184.0,32.0,0.7949999999999999
291,43.0,Female,1601004.0,13.0,0,0.0,0,0.0,1,15368.0,1,9185.0,3,13960.14,86.0,11.0,0.64
292,65.0,Male,2127555.0,5.0,0,0.0,1,32037.0,1,19773.0,1,13998.72,2,49380.51,6.0,1.0,0.6352459531208633
293,69.0,Female,1862518.0,6.0,0,0.0,1,29304.0,1,14045.0,1,21417.82,1,19072.56,420.0,75.0,0.925
294,66.0,Male,1515655.0,1.0,1,15191.0,1,24409.0,0,7600.0,0,0.0,3,33915.37,146.0,25.0,0.655
295,19.0,Male,1738658.0,1.0,0,0.0,0,0.0,0,10250.0,1,19757.59,2,36186.56,0.0,0.0,0.09
296,18.0,Male,2506895.0,11.0,0,0.0,0,0.0,0,16900.0,0,0.0,2,55743.73,0.0,0.0,0.475
297,65.0,Male,1832991.0,10.0,1,24791.0,1,20316.0,1,15322.0,1,15366.65,4,42590.82,40.0,5.0,0.915
298,29.0,Male,2096891.0,3.0,1,12393.0,1,18287.0,1,12868.0,0,0.0,1,19090.7,65.0,7.0,0.9650000000000001
299,22.0,Male,1674761.0,2.0,1,24825.0,1,9605.0,1,9087.0,0,0.0,3,26175.26,42.0,4.0,0.565
300,54.0,Male,2630279.0,12.0,1,25673.0,0,0.0,1,10836.0,1,29831.32,2,24452.17,55.0,6.0,0.94
301,49.0,Female,2020801.0,1.0,1,13862.0,0,0.0,1,11076.0,0,0.0,3,27524.27,197.0,31.0,0.9199999999999999
302,26.0,Male,1794784.0,11.0,0,0.0,0,0.0,0,14346.0,0,0.0,4,19167.11,0.0,0.0,0.225
303,58.0,Male,2265528.0,8.0,0,0.0,1,24645.0,1,11147.0,0,0.0,1,40723.71,118.0,16.0,0.705
304,52.0,Male,2615060.0,12.0,1,17430.0,0,0.0,0,10648.0,0,0.0,1,48635.64,6.0,1.0,0.3489245233735946
305,36.0,Female,1877522.0,13.0,0,0.0,0,0.0,0,8300.0,1,12839.8,1,33439.19,126.0,16.0,0.8
306,65.0,Female,1788787.0,1.0,1,18861.0,0,0.0,0,19981.0,0,0.0,2,21571.07,69.0,9.0,0.8049999999999999
307,33.0,Male,2688548.0,10.0,0,0.0,0,0.0,1,11074.0,0,0.0,2,33384.07,33.0,6.0,0.905
308,20.0,Male,1963197.0,14.0,1,23086.0,1,32405.0,0,14684.0,1,18885.04,2,26434.15,124.0,15.0,0.6799999999999999
309,37.0,Male,1929019.0,8.0,1,25931.0,0,0.0,0,17632.0,1,22361.39,1,21082.43,40.0,7.0,0.515
310,41.0,Female,1356686.0,5.0,0,0.0,0,0.0,0,7546.0,0,0.0,1,21084.48,102.0,17.0,0.66
311,50.0,Male,1989901.0,13.0,1,15858.0,1,31721.0,1,22412.0,0,0.0,2,39945.5,64.0,12.0,0.8400000000000001
312,41.0,Female,1593216.0,4.0,1,9900.0,0,0.0,0,6406.0,1,11435.66,2,34615.68,270.0,42.0,0.9299999999999999
313,69.0,Male,1831972.0,8.0,1,9444.0,1,13716.0,1,19448.0,1,9780.75,3,15970.89,388.0,66.0,0.64
314,28.0,Female,1395710.0,8.0,0,0.0,1,8462.0,0,9571.0,1,11406.2,4,12684.87,142.0,19.0,0.86
315,66.0,Female,2370545.0,11.0,0,0.0,0,0.0,1,16117.0,1,25474.2,1,44407.98,198.0,34.0,0.715
316,25.0,Male,1560017.0,14.0,1,15230.0,0,0.0,0,11667.0,1,8290.22,3,24901.48,154.0,21.0,0.545
317,53.0,Male,1417775.0,8.0,0,0.0,0,0.0,0,16047.0,0,0.0,2,19944.11,212.0,36.0,0.545
318,55.0,Male,1727535.0,3.0,0,0.0,1,28202.0,0,14991.0,0,0.0,4,36856.24,334.0,59.0,0.585
319,57.0,Male,2374201.0,12.0,1,31225.0,1,20125.0,1,25177.0,0,0.0,2,39224.74,204.0,26.0,0.855
320,37.0,Male,1866502.0,8.0,0,0.0,1,20490.0,0,7578.0,0,0.0,1,33856.63,262.0,44.0,0.9199999999999999
321,52.0,Male,1906622.0,13.0,1,27891.0,1,15112.0,1,20488.0,1,10146.62,1,26573.15,377.0,67.0,0.535
322,65.0,Male,2143535.0,1.0,1,32152.0,0,0.0,1,11764.0,1,10934.07,4,28481.21,331.0,34.0,0.64
323,42.0,Female,1954503.0,13.0,1,25422.0,0,0.0,1,12253.0,0,0.0,3,47191.98,253.0,29.0,0.95
324,52.0,Male,2371388.0,4.0,1,17979.0,1,18373.0,1,10463.0,1,25904.48,4,47378.47,37.0,6.0,0.4084864758166636
325,42.0,Male,1928111.0,5.0,0,0.0,0,0.0,0,20988.0,1,8954.94,3,26684.78,168.0,32.0,0.67
326,46.0,Female,1933026.0,6.0,1,14568.0,1,13524.0,0,15258.0,1,22804.9,3,48293.33,53.0,8.0,0.5742027381905292
327,35.0,Male,2679258.0,5.0,0,0.0,0,0.0,0,12161.0,1,12023.43,1,24738.06,192.0,38.0,0.665
328,63.0,Male,2016550.0,5.0,0,0.0,1,11720.0,1,13921.0,0,0.0,2,31250.42,320.0,37.0,0.58
329,35.0,Male,2069171.0,5.0,0,0.0,1,25990.0,0,14025.0,1,17512.33,1,51077.56,164.0,26.0,0.5
330,19.0,Male,1936872.0,9.0,1,28259.0,1,32073.0,0,8207.0,1,21071.88,2,45186.08,126.0,23.0,0.875
331,52.0,Female,1271530.0,10.0,1,16779.0,0,0.0,1,8291.0,1,11463.92,1,20209.35,52.0,6.0,0.725
332,33.0,Female,2261861.0,10.0,1,24826.0,0,0.0,1,13796.0,0,0.0,1,45762.4,56.0,10.0,0.925
333,58.0,Male,2498160.0,3.0,1,16712.0,1,28490.0,0,27277.0,1,22490.08,2,36234.17,298.0,39.0,0.9
334,53.0,Male,2376715.0,2.0,1,16041.0,1,31169.0,0,23891.0,1,28743.08,1,38792.49,188.0,26.0,0.52
335,50.0,Female,1832576.0,10.0,1,18187.0,1,29027.0,0,9305.0,1,9509.83,1,34994.29,353.0,65.0,0.76
336,21.0,Male,1948038.0,2.0,1,28284.0,0,0.0,0,21452.0,0,0.0,1,28373.51,153.0,20.0,0.67
337,50.0,Female,2104756.0,8.0,0,0.0,1,25665.0,0,20127.0,0,0.0,4,44724.51,200.0,24.0,0.9550000000000001
338,31.0,Female,2094181.0,5.0,0,0.0,0,0.0,0,15962.0,1,12295.56,3,29593.38,31.0,4.0,0.99
339,38.0,Female,2204291.0,5.0,1,17364.0,0,0.0,1,15814.0,0,0.0,3,25919.91,98.0,14.0,0.62
340,65.0,Male,2060918.0,6.0,1,22440.0,1,15026.0,1,22620.0,0,0.0,1,25903.77,426.0,81.0,0.605
341,37.0,Male,1891602.0,9.0,0,0.0,0,0.0,0,11721.0,1,22243.9,3,44255.01,56.0,10.0,0.575
342,25.0,Male,2041084.0,7.0,1,12642.0,1,22626.0,0,13669.0,1,11088.92,3,42671.07,76.0,13.0,0.95
343,24.0,Female,2299636.0,5.0,0,0.0,1,21561.0,0,21071.0,0,0.0,1,53612.1,63.0,7.0,0.725
344,20.0,Male,2874884.0,5.0,0,0.0,0,0.0,0,27848.0,0,0.0,2,68528.34,120.0,23.0,0.615
345,34.0,Male,1850318.0,10.0,1,26856.0,0,0.0,1,11773.0,1,17704.95,2,15786.21,70.0,10.0,0.655
346,50.0,Female,2067861.0,9.0,1,21907.0,0,0.0,0,22619.0,1,11218.78,4,23872.0,200.0,22.0,0.7
347,65.0,Male,1891016.0,9.0,0,0.0,0,0.0,1,10999.0,0,0.0,4,28101.31,390.0,61.0,0.99
348,29.0,Male,2092265.0,2.0,0,0.0,0,0.0,1,13640.0,0,0.0,4,24723.28,29.0,3.0,0.95
349,68.0,Male,2292696.0,7.0,1,28474.0,0,0.0,1,12285.0,0,0.0,1,21189.52,140.0,23.0,0.745
350,39.0,Female,1937563.0,10.0,0,0.0,0,0.0,0,15457.0,1,22815.05,2,46125.35,78.0,12.0,0.935
351,39.0,Male,1386190.0,1.0,1,9990.0,1,11579.0,0,15987.0,1,8620.26,2,32090.09,64.0,9.0,0.34874797443349276
352,63.0,Female,2308572.0,4.0,1,11679.0,0,0.0,0,21631.0,0,0.0,4,26562.1,130.0,18.0,0.765
353,47.0,Female,2039126.0,2.0,1,18061.0,1,25122.0,1,15236.0,0,0.0,3,33686.14,47.0,8.0,0.89
354,55.0,Female,1897390.0,10.0,1,25620.0,0,0.0,1,21644.0,0,0.0,2,46732.48,386.0,59.0,0.585
355,55.0,Male,1830414.0,9.0,0,0.0,0,0.0,1,7732.0,0,0.0,2,33273.86,138.0,19.0,0.76
356,62.0,Male,2093361.0,12.0,1,24445.0,1,25385.0,1,12655.0,1,16821.62,3,36311.19,105.0,12.0,0.675
357,68.0,Male,1791238.0,6.0,1,22299.0,1,14887.0,0,18438.0,0,0.0,2,27600.24,308.0,51.0,0.89
358,25.0,Female,1826298.0,4.0,0,0.0,1,26275.0,0,14391.0,1,14876.93,4,19084.51,152.0,22.0,0.9299999999999999
359,44.0,Female,1625414.0,3.0,0,0.0,1,26948.0,0,6310.0,1,15914.28,2,16643.66,94.0,12.0,0.565
360,44.0,Male,1795291.0,4.0,0,0.0,0,0.0,1,13213.0,0,0.0,2,41156.49,66.0,7.0,0.9
361,51.0,Female,2189259.0,2.0,1,21833.0,0,0.0,0,8788.0,0,0.0,4,27077.35,55.0,10.0,0.825
362,38.0,Male,1585649.0,5.0,0,0.0,1,14954.0,0,13094.0,0,0.0,1,20386.32,24.0,5.0,1.0
363,47.0,Male,2345620.0,9.0,0,0.0,0,0.0,1,20438.0,0,0.0,1,24869.64,329.0,65.0,0.6799999999999999
364,50.0,Male,1646314.0,6.0,1,11846.0,0,0.0,0,8883.0,1,16425.82,1,24486.72,30.0,5.0,0.72
365,45.0,Male,2044981.0,2.0,0,0.0,1,24995.0,1,23384.0,0,0.0,2,38397.78,316.0,46.0,0.77
366,64.0,Male,2145485.0,6.0,0,0.0,1,34676.0,1,22013.0,0,0.0,1,37208.25,384.0,70.0,0.895
367,50.0,Male,2247393.0,9.0,0,0.0,0,0.0,0,16662.0,1,25085.03,1,20012.08,75.0,13.0,0.74
368,22.0,Male,2247468.0,14.0,0,0.0,1,35783.0,1,13996.0,1,24286.8,1,36307.63,148.0,27.0,0.595
369,65.0,Female,1974792.0,4.0,1,22522.0,0,0.0,1,7783.0,1,20446.46,3,30234.64,394.0,44.0,0.915
370,36.0,Male,1948535.0,1.0,1,14745.0,1,17061.0,1,17885.0,1,15649.05,3,24757.22,122.0,14.0,0.61
371,21.0,Female,2178960.0,2.0,1,31912.0,0,0.0,0,12787.0,0,0.0,2,41733.9,60.0,9.0,0.5700000000000001
372,52.0,Female,2083408.0,5.0,0,0.0,1,28396.0,0,14338.0,1,16984.93,4,49995.09,209.0,35.0,0.705
373,66.0,Male,1896254.0,10.0,0,0.0,1,20993.0,0,13545.0,1,15979.31,4,37940.15,401.0,43.0,0.7849999999999999
374,34.0,Female,2111292.0,7.0,0,0.0,1,34293.0,1,21987.0,0,0.0,4,23918.53,142.0,19.0,0.915
375,61.0,Female,1949862.0,8.0,1,16634.0,1,11311.0,1,20270.0,1,16135.69,1,37422.04,247.0,45.0,0.585
376,45.0,Female,1819839.0,3.0,0,0.0,0,0.0,0,17865.0,1,16016.57,1,19754.59,68.0,8.0,0.56
377,47.0,Male,1886498.0,9.0,1,24539.0,0,0.0,1,18383.0,1,18265.66,1,32905.09,120.0,20.0,0.98
378,46.0,Male,2145926.0,2.0,1,13978.0,0,0.0,1,16420.0,0,0.0,1,52274.19,2.0,0.0,0.39
379,63.0,Male,1721574.0,4.0,0,0.0,0,0.0,0,17098.0,1,17433.47,3,42221.82,284.0,42.0,0.71
380,23.0,Male,2331901.0,4.0,0,0.0,1,23173.0,1,24362.0,0,0.0,3,53757.34,104.0,14.0,0.87
381,52.0,Male,1832818.0,6.0,0,0.0,0,0.0,1,14077.0,1,10631.36,3,26492.84,130.0,17.0,0.58
382,58.0,Female,1322032.0,10.0,1,7672.0,1,11777.0,0,14241.0,1,15627.45,2,26550.73,205.0,40.0,0.54
383,54.0,Female,2165763.0,6.0,0,0.0,0,0.0,1,24829.0,1,16673.95,4,24176.54,270.0,34.0,0.6950000000000001
384,41.0,Male,1189562.0,3.0,0,0.0,1,16800.0,1,6179.0,1,14034.38,4,28355.8,288.0,51.0,0.9099999999999999
385,46.0,Female,1696424.0,9.0,0,0.0,0,0.0,1,19301.0,0,0.0,3,27005.02,69.0,9.0,0.615
386,66.0,Female,2726737.0,11.0,0,0.0,1,38601.0,1,15642.0,0,0.0,2,48567.31,233.0,39.0,0.56
387,63.0,Female,2317998.0,5.0,0,0.0,0,0.0,0,25570.0,0,0.0,1,34186.75,441.0,84.0,0.79
388,48.0,Female,2293213.0,14.0,1,13996.0,1,30426.0,0,23834.0,1,23884.44,2,34954.52,196.0,27.0,0.98
389,52.0,Male,1664354.0,2.0,0,0.0,1,27167.0,1,18129.0,0,0.0,2,24259.23,318.0,32.0,0.63
390,50.0,Male,1944011.0,6.0,1,29003.0,0,0.0,0,14371.0,0,0.0,2,31624.15,276.0,55.0,0.77
391,69.0,Male,2372429.0,3.0,1,33236.0,0,0.0,0,11882.0,1,15599.62,4,53752.62,282.0,56.0,0.87
392,38.0,Female,2191891.0,8.0,0,0.0,1,22162.0,1,12184.0,1,26120.32,4,49134.82,4.0,1.0,0.6308980838944145
393,49.0,Female,2340757.0,13.0,1,29727.0,0,0.0,1,14489.0,0,0.0,2,32665.4,28.0,5.0,0.17341327590496072
394,40.0,Male,2534461.0,3.0,1,36417.0,0,0.0,1,14616.0,1,27169.62,3,25936.64,224.0,28.0,0.8300000000000001
395,50.0,Male,2198033.0,5.0,0,0.0,1,16277.0,1,24810.0,0,0.0,3,34790.34,130.0,18.0,0.725
396,20.0,Female,1630795.0,4.0,1,22579.0,1,23834.0,0,8230.0,1,7774.8,4,13737.11,3.0,1.0,0.8924970444577967
397,35.0,Male,2179515.0,4.0,1,28038.0,1,21492.0,0,19880.0,1,9708.97,3,45336.51,177.0,33.0,0.575
398,42.0,Male,1929341.0,2.0,1,15300.0,0,0.0,0,15013.0,0,0.0,4,16163.23,128.0,16.0,0.69
399,59.0,Female,1612742.0,8.0,1,9411.0,0,0.0,1,6627.0,1,7186.53,4,18985.76,88.0,16.0,0.515
400,48.0,Female,2268367.0,3.0,0,0.0,1,36943.0,1,12416.0,1,27341.12,2,24587.02,74.0,14.0,0.595
401,20.0,Male,2360622.0,4.0,1,13097.0,0,0.0,0,26032.0,1,13083.41,1,54033.45,50.0,10.0,0.71
402,57.0,Female,1971830.0,6.0,0,0.0,0,0.0,1,19973.0,1,16186.4,1,49279.73,0.0,0.0,0.185
403,63.0,Male,2096143.0,9.0,1,17991.0,0,0.0,0,17510.0,1,15327.14,2,22576.74,350.0,37.0,0.665
404,41.0,Female,1378199.0,14.0,1,20099.0,1,21786.0,0,6114.0,0,0.0,4,24546.88,28.0,3.0,0.515
405,67.0,Female,2337132.0,12.0,0,0.0,0,0.0,0,11480.0,0,0.0,1,51652.44,302.0,60.0,0.79
406,49.0,Male,2237978.0,4.0,1,20394.0,0,0.0,1,21185.0,0,0.0,1,31793.69,294.0,51.0,0.9450000000000001
407,64.0,Female,2075067.0,3.0,1,12830.0,1,22719.0,0,20065.0,0,0.0,1,26107.31,289.0,34.0,0.645
408,39.0,Male,1624265.0,5.0,0,0.0,0,0.0,1,18218.0,1,14503.93,4,21421.05,234.0,29.0,0.65
409,40.0,Female,1506688.0,9.0,0,0.0,1,24497.0,1,8178.0,0,0.0,3,20664.76,244.0,44.0,0.8400000000000001
410,19.0,Male,2607973.0,1.0,0,0.0,0,0.0,0,23052.0,0,0.0,3,32878.33,0.0,0.0,0.385
411,44.0,Female,1700129.0,5.0,0,0.0,0,0.0,1,12173.0,1,10110.4,3,16061.01,264.0,45.0,0.96
412,59.0,Female,2040255.0,11.0,0,0.0,1,20052.0,0,9634.0,0,0.0,2,48257.83,178.0,18.0,0.66
413,19.0,Male,1709392.0,4.0,0,0.0,1,24486.0,0,10995.0,0,0.0,2,39886.44,7.0,1.0,0.5260755008859711
414,43.0,Female,1313327.0,5.0,0,0.0,1,8758.0,1,8763.0,0,0.0,3,29600.83,90.0,10.0,0.79
415,34.0,Male,2134402.0,7.0,0,0.0,0,0.0,1,15654.0,1,15968.2,3,45069.94,170.0,26.0,0.63
416,57.0,Female,2181158.0,7.0,1,28815.0,0,0.0,0,13306.0,0,0.0,4,45376.48,114.0,17.0,0.605
417,50.0,Female,1499361.0,7.0,0,0.0,1,8608.0,0,12141.0,0,0.0,1,30136.31,332.0,44.0,0.675
418,26.0,Male,2332486.0,1.0,1,24441.0,1,30349.0,1,19852.0,0,0.0,4,52567.74,153.0,28.0,0.6
419,60.0,Female,1842019.0,9.0,1,17433.0,0,0.0,0,12934.0,0,0.0,2,17025.35,4.0,1.0,0.27207071369746333
420,65.0,Female,1675223.0,7.0,1,13834.0,0,0.0,0,11255.0,0,0.0,3,35451.77,293.0,36.0,0.885
421,56.0,Male,1655546.0,4.0,0,0.0,1,22803.0,0,14715.0,1,14205.18,2,37755.82,282.0,55.0,0.9099999999999999
